scenario,capital,participation_limit,year,weeks,annual_return,annual_cost_arithmetic,avg_fill_ratio,total_unfilled_trade_weight
p_l20_s3_b2_e1_n80_tc50_buf2,300000000,0.1,2022,50,0.1073326160357051,0.07019625266691834,0.8856802302710715,5.852894643123809
p_l20_s3_b2_e1_n80_tc50_buf2,300000000,0.1,2023,50,0.06779974123691468,0.07089783980086757,0.8799650021734496,6.145085264835683
p_l20_s3_b2_e1_n80_tc50_buf2,300000000,0.1,2024,52,-0.0069576531673744,0.07111304711037247,0.8774899225081094,6.617801098266418
p_l20_s3_b2_e1_n80_tc50_buf2,300000000,0.1,2025,51,0.7167423896866685,0.07124543231422,0.9028974802728813,5.1769134164351005
p_l20_s3_b2_e1_n80_tc50_buf2,300000000,0.2,2020,46,0.025641848755632912,0.0695894459718833,0.9525991393011214,2.236862330209079
p_l20_s3_b2_e1_n80_tc50_buf2,300000000,0.2,2021,52,0.38575486938709713,0.0782942323914566,0.9290549463200145,3.8171681382614056
p_l20_s3_b2_e1_n80_tc50_buf2,300000000,0.2,2022,50,0.10348149311137966,0.07839433817636055,0.9417688265734031,2.991408708343782
p_l20_s3_b2_e1_n80_tc50_buf2,300000000,0.2,2023,50,0.0796768362258331,0.08137287642299411,0.958673970068736,2.103542686568632
p_l20_s3_b2_e1_n80_tc50_buf2,300000000,0.2,2024,52,0.0012754345832712843,0.07886585224667987,0.9337114184793023,3.5422122164925423
p_l20_s3_b2_e1_n80_tc50_buf2,300000000,0.2,2025,51,0.7117094351986721,0.07367135251646052,0.9251604106805124,3.9500666527374952
p_l20_s3_b2_e1_n80_tc50_buf2,500000000,0.05,2020,46,0.0024423747600788026,0.0478076366199852,0.6742678693415631,16.26700527222612
p_l20_s3_b2_e1_n80_tc50_buf2,500000000,0.05,2021,52,0.2868415183777593,0.050773436943206296,0.6573955924527553,18.545657128366404
p_l20_s3_b2_e1_n80_tc50_buf2,500000000,0.05,2022,50,0.08972923644775666,0.047036202597105295,0.6198106948110325,19.522248872459507
p_l20_s3_b2_e1_n80_tc50_buf2,500000000,0.05,2023,50,0.03011147698060679,0.04583257845857824,0.5717359389560915,23.315109214876756
p_l20_s3_b2_e1_n80_tc50_buf2,500000000,0.05,2024,52,-0.03197705191731792,0.05104379468584473,0.6356953872127036,20.546751023563925
p_l20_s3_b2_e1_n80_tc50_buf2,500000000,0.05,2025,51,0.5799359862424922,0.0555064819558149,0.6980969353874967,17.043219909671947
p_l20_s3_b2_e1_n80_tc50_buf2,500000000,0.1,2020,46,0.02053895492875113,0.06127914540463189,0.819543629113791,8.786274602401107
p_l20_s3_b2_e1_n80_tc50_buf2,500000000,0.1,2021,52,0.3204916875150865,0.06628081974397852,0.7906234661393281,11.362627773195703
p_l20_s3_b2_e1_n80_tc50_buf2,500000000,0.1,2022,50,0.0924506945043786,0.06510411168417471,0.7928751569173442,10.565126521210178
p_l20_s3_b2_e1_n80_tc50_buf2,500000000,0.1,2023,50,0.04099439371773861,0.06472608951972846,0.7649377434686184,12.239987788313918
p_l20_s3_b2_e1_n80_tc50_buf2,500000000,0.1,2024,52,-0.017212211390480125,0.06771921066264211,0.7936580126056199,11.342637208355805
p_l20_s3_b2_e1_n80_tc50_buf2,500000000,0.1,2025,51,0.6754386819420841,0.07072063912273523,0.8406392716427062,8.689157166561639
p_l20_s3_b2_e1_n80_tc50_buf2,500000000,0.2,2020,46,0.019306553409115912,0.07219685058035516,0.9176791871637356,3.9200970831053583
p_l20_s3_b2_e1_n80_tc50_buf2,500000000,0.2,2021,52,0.35647648667296683,0.07968077086320151,0.8866352222061613,6.136714192405053
p_l20_s3_b2_e1_n80_tc50_buf2,500000000,0.2,2022,50,0.09717616326807721,0.08085818678749129,0.9071033427501682,4.763179777258558
p_l20_s3_b2_e1_n80_tc50_buf2,500000000,0.2,2023,50,0.0626829379325573,0.08263115336952652,0.9096015829545405,4.61225025007478
p_l20_s3_b2_e1_n80_tc50_buf2,500000000,0.2,2024,52,-0.012144334152569769,0.08134539698217454,0.8980222506023556,5.488995244656101
p_l20_s3_b2_e1_n80_tc50_buf2,500000000,0.2,2025,51,0.7056380309893482,0.07936586236635298,0.9137500506910128,4.5762526684589755
p_l20_s3_b3_e1_n100_tc50_buf2,100000000,0.05,2020,46,0.13994954503971768,0.05788367738152804,0.9583143732243196,1.9642732765985427
p_l20_s3_b3_e1_n100_tc50_buf2,100000000,0.05,2021,52,0.4116723010408183,0.06469863231067448,0.9399534120865195,3.2186532483792583
p_l20_s3_b3_e1_n100_tc50_buf2,100000000,0.05,2022,50,0.15340058701504744,0.06447007060268048,0.9531145065095136,2.400492926326036
p_l20_s3_b3_e1_n100_tc50_buf2,100000000,0.05,2023,50,0.09932282317726693,0.0658395478992008,0.9637489136024677,1.8537846516570993
p_l20_s3_b3_e1_n100_tc50_buf2,100000000,0.05,2024,52,0.08249882833546018,0.06337867095371914,0.9187318808004012,4.347102292798736
p_l20_s3_b3_e1_n100_tc50_buf2,100000000,0.05,2025,51,0.7250259630719702,0.06072686384042488,0.906050637839358,4.985803133792307
p_l20_s3_b3_e1_n100_tc50_buf2,100000000,0.1,2020,46,0.1388209205250186,0.05918484367681138,0.9741680482633812,1.2132365324350416
p_l20_s3_b3_e1_n100_tc50_buf2,100000000,0.1,2021,52,0.4179906048678619,0.06767614072744275,0.9690262257300236,1.6434012404048137
p_l20_s3_b3_e1_n100_tc50_buf2,100000000,0.1,2022,50,0.14865424969155816,0.06616448280519818,0.9703230384005228,1.511996899686562
p_l20_s3_b3_e1_n100_tc50_buf2,100000000,0.1,2023,50,0.10766227841429554,0.06773229252211989,0.9853622617767941,0.743672977858104
p_l20_s3_b3_e1_n100_tc50_buf2,100000000,0.1,2024,52,0.08019002103494177,0.06555492280592523,0.9398586311837575,3.1765911214058473
p_l20_s3_b3_e1_n100_tc50_buf2,100000000,0.1,2025,51,0.7128769790718357,0.060818435944295375,0.9073140205211968,4.9099506985483785
p_l20_s3_b3_e1_n100_tc50_buf2,100000000,0.2,2020,46,0.14192213919870644,0.05931778094605301,0.9756187226844364,1.144839980661359
p_l20_s3_b3_e1_n100_tc50_buf2,100000000,0.2,2021,52,0.41636705065316204,0.06833407672876844,0.9747755266646068,1.3351893033873097
p_l20_s3_b3_e1_n100_tc50_buf2,100000000,0.2,2022,50,0.1481070393201689,0.06627367472394932,0.9713433413682925,1.459526940507053
p_l20_s3_b3_e1_n100_tc50_buf2,100000000,0.2,2023,50,0.10739392844464835,0.06780353916906788,0.9862491696838989,0.6980693728593873
p_l20_s3_b3_e1_n100_tc50_buf2,100000000,0.2,2024,52,0.08027095318358701,0.06603478879576169,0.9442206570091406,2.940835003090444
p_l20_s3_b3_e1_n100_tc50_buf2,100000000,0.2,2025,51,0.6937271008503669,0.060788552250847276,0.9068496991514314,4.934221284644871
p_l20_s3_b3_e1_n100_tc50_buf2,300000000,0.05,2020,46,0.1387531842027825,0.055578764727277366,0.8244084946894318,8.631341587247206
p_l20_s3_b3_e1_n100_tc50_buf2,300000000,0.05,2021,52,0.35464918709979587,0.05982916053440309,0.8052424704391471,10.578705489935297
p_l20_s3_b3_e1_n100_tc50_buf2,300000000,0.05,2022,50,0.11532187969995134,0.05932764327742779,0.797972603637562,10.545623062967838
p_l20_s3_b3_e1_n100_tc50_buf2,300000000,0.05,2023,50,0.04463387906564287,0.05932207242818251,0.7757434855201837,11.977117140089186
