scenario,description,max_turnover,buffer_multiplier,date,signal_date,next_date,return,num_stocks,turnover,baseline_overlap,retained_old_count,retained_outside_candidate_count,selected_codes,avg_similarity,median_similarity,avg_rank,missing_similarity_count
tc60_buf1,"max_turnover=60%, buffer=1x",0.6,1.0,2024-10-14,2024-10-11,2024-10-21,0.07795667467491947,50,0.6,0.62,20,19,"['301165.SZ', '300346.SZ', '600435.SH', '300072.SZ', '002819.SZ', '002488.SZ', '300850.SZ', '300079.SZ', '300123.SZ', '300726.SZ', '300821.SZ', '300006.SZ', '002698.SZ', '300887.SZ', '300458.SZ', '002647.SZ', '000863.SZ', '600658.SH', '600604.SH', '000006.SZ', '600053.SH', '688182.SH', '300921.SZ', '688376.SH', '301102.SZ', '301159.SZ', '301136.SZ', '301349.SZ', '301338.SZ', '301266.SZ', '301312.SZ', '301117.SZ', '300513.SZ', '301179.SZ', '001319.SZ', '688292.SH', '300560.SZ', '002995.SZ', '301128.SZ', '688205.SH', '688152.SH', '300990.SZ', '688159.SH', '301086.SZ', '000880.SZ', '688489.SH', '301369.SZ', '003005.SZ', '002889.SZ', '300461.SZ']",0.22809166938199193,0.22289562289562292,16.06451612903226,19
tc60_buf1,"max_turnover=60%, buffer=1x",0.6,1.0,2024-10-21,2024-10-18,2024-10-28,0.033467280049246,50,0.6,0.88,20,6,"['688182.SH', '300921.SZ', '688376.SH', '301266.SZ', '301117.SZ', '300990.SZ', '301128.SZ', '300461.SZ', '688152.SH', '003005.SZ', '301165.SZ', '688489.SH', '002889.SZ', '688205.SH', '300346.SZ', '600435.SH', '300072.SZ', '002819.SZ', '002488.SZ', '300850.SZ', '603206.SH', '605289.SH', '301180.SZ', '001269.SZ', '688244.SH', '001208.SZ', '301046.SZ', '301391.SZ', '603191.SH', '301282.SZ', '301127.SZ', '301099.SZ', '688147.SH', '603324.SH', '300317.SZ', '300978.SZ', '002670.SZ', '688371.SH', '688246.SH', '600345.SH', '300902.SZ', '600228.SH', '301162.SZ', '300830.SZ', '688210.SH', '301013.SZ', '002792.SZ', '300250.SZ', '300619.SZ', '301030.SZ']",0.22377184305967687,0.21885921529838442,22.5,6
tc60_buf1,"max_turnover=60%, buffer=1x",0.6,1.0,2024-10-28,2024-10-25,2024-11-04,-0.018045997319890126,50,0.6,0.74,20,13,"['688489.SH', '688147.SH', '301165.SZ', '002670.SZ', '300830.SZ', '688371.SH', '300250.SZ', '688182.SH', '300921.SZ', '688376.SH', '301266.SZ', '301117.SZ', '300990.SZ', '301128.SZ', '300461.SZ', '688152.SH', '003005.SZ', '002889.SZ', '688205.SH', '300346.SZ', '301159.SZ', '301218.SZ', '301312.SZ', '000056.SZ', '688509.SH', '300513.SZ', '301150.SZ', '688292.SH', '301311.SZ', '300560.SZ', '002795.SZ', '301217.SZ', '300700.SZ', '300518.SZ', '002234.SZ', '002480.SZ', '688170.SH', '301123.SZ', '002717.SZ', '000068.SZ', '300648.SZ', '603982.SH', '300533.SZ', '688369.SH', '688280.SH', '300528.SZ', '688499.SH', '688337.SH', '300745.SZ', '002553.SZ']",0.21577229403316356,0.21223832528180356,19.10810810810811,13
tc60_buf1,"max_turnover=60%, buffer=1x",0.6,1.0,2024-11-04,2024-11-01,2024-11-11,0.14790906288888725,50,0.6,0.96,20,2,"['300921.SZ', '688376.SH', '301150.SZ', '688147.SH', '300518.SZ', '300648.SZ', '688152.SH', '688489.SH', '688499.SH', '002480.SZ', '000068.SZ', '003005.SZ', '688292.SH', '688369.SH', '300250.SZ', '688371.SH', '300533.SZ', '688337.SH', '301165.SZ', '002670.SZ', '002647.SZ', '600620.SH', '000712.SZ', '300853.SZ', '688112.SH', '600770.SH', '300423.SZ', '301046.SZ', '300317.SZ', '603803.SH', '688416.SH', '300345.SZ', '688306.SH', '300477.SZ', '300504.SZ', '688320.SH', '002339.SZ', '300712.SZ', '300173.SZ', '300490.SZ', '002218.SZ', '600280.SH', '002640.SZ', '688207.SH', '300809.SZ', '002792.SZ', '688680.SH', '300582.SZ', '002689.SZ', '301268.SZ']",0.2198380296723236,0.21120717259045788,24.5,2
tc60_buf1,"max_turnover=60%, buffer=1x",0.6,1.0,2024-11-11,2024-11-08,2024-11-18,-0.10073893232208996,50,0.5,1.0,25,0,"['600620.SH', '000712.SZ', '688376.SH', '688112.SH', '600770.SH', '300518.SZ', '688147.SH', '688489.SH', '000068.SZ', '300317.SZ', '003005.SZ', '688499.SH', '688337.SH', '002339.SZ', '688306.SH', '300712.SZ', '300250.SZ', '688680.SH', '300533.SZ', '300490.SZ', '688320.SH', '002640.SZ', '688207.SH', '300809.SZ', '301268.SZ', '600053.SH', '603206.SH', '300461.SZ', '001269.SZ', '301369.SZ', '300902.SZ', '301152.SZ', '000892.SZ', '000558.SZ', '688210.SH', '600725.SH', '300025.SZ', '600345.SH', '000011.SZ', '300785.SZ', '300812.SZ', '603032.SH', '688246.SH', '300940.SZ', '300213.SZ', '600658.SH', '688201.SH', '300480.SZ', '000925.SZ', '300093.SZ']",0.22084029629629628,0.21013333333333334,25.5,0
tc60_buf1,"max_turnover=60%, buffer=1x",0.6,1.0,2024-11-18,2024-11-15,2024-11-25,0.04669060430612243,50,0.6,0.74,20,13,"['600053.SH', '688376.SH', '603206.SH', '300317.SZ', '000068.SZ', '002640.SZ', '000558.SZ', '600620.SH', '000712.SZ', '688112.SH', '600770.SH', '300518.SZ', '688147.SH', '688489.SH', '003005.SZ', '688499.SH', '688337.SH', '002339.SZ', '688306.SH', '300712.SZ', '002647.SZ', '600927.SH', '000753.SZ', '600805.SH', '301136.SZ', '600682.SH', '001313.SZ', '002480.SZ', '301150.SZ', '600716.SH', '600683.SH', '603191.SH', '300513.SZ', '600173.SH', '001208.SZ', '603126.SH', '603278.SH', '002160.SZ', '002234.SZ', '301217.SZ', '600638.SH', '001201.SZ', '688186.SH', '000055.SZ', '002645.SZ', '002582.SZ', '000151.SZ', '002314.SZ', '600792.SH', '603982.SH']",0.22872551749744732,0.2124867724867725,20.05263157894737,12
tc60_buf1,"max_turnover=60%, buffer=1x",0.6,1.0,2024-11-25,2024-11-22,2024-12-02,0.06057325766209943,50,0.6,0.74,20,13,"['300518.SZ', '300317.SZ', '300513.SZ', '002234.SZ', '000068.SZ', '603982.SH', '002339.SZ', '600053.SH', '688376.SH', '603206.SH', '002640.SZ', '000558.SZ', '600620.SH', '000712.SZ', '688112.SH', '600770.SH', '688147.SH', '688489.SH', '003005.SZ', '688499.SH', '301120.SZ', '300853.SZ', '688170.SH', '688244.SH', '002795.SZ', '002578.SZ', '688509.SH', '688280.SH', '300560.SZ', '300095.SZ', '300528.SZ', '688416.SH', '300648.SZ', '603803.SH', '603378.SH', '300533.SZ', '301391.SZ', '002560.SZ', '301302.SZ', '300619.SZ', '300625.SZ', '603956.SH', '000570.SZ', '300504.SZ', '603123.SH', '300767.SZ', '688680.SH', '002977.SZ', '688323.SH', '002813.SZ']",0.16983136983136982,0.1663817663817664,19.243243243243242,13
tc60_buf1,"max_turnover=60%, buffer=1x",0.6,1.0,2024-12-02,2024-11-29,2024-12-09,0.003266768523091426,50,0.6,0.96,20,2,"['603206.SH', '301120.SZ', '688244.SH', '300853.SZ', '300518.SZ', '688489.SH', '002795.SZ', '688416.SH', '301391.SZ', '300648.SZ', '000068.SZ', '300560.SZ', '300528.SZ', '300317.SZ', '300619.SZ', '603378.SH', '002977.SZ', '688680.SH', '300513.SZ', '002234.SZ', '301338.SZ', '300786.SZ', '301136.SZ', '300461.SZ', '300631.SZ', '301191.SZ', '300172.SZ', '301369.SZ', '688143.SH', '301282.SZ', '301221.SZ', '300280.SZ', '688391.SH', '688260.SH', '300423.SZ', '688152.SH', '301013.SZ', '301152.SZ', '300375.SZ', '688210.SH', '300733.SZ', '300787.SZ', '300250.SZ', '002694.SZ', '300812.SZ', '300538.SZ', '300654.SZ', '688369.SH', '688496.SH', '300477.SZ']",0.1847974537037037,0.17666666666666664,24.541666666666668,2
tc60_buf1,"max_turnover=60%, buffer=1x",0.6,1.0,2024-12-09,2024-12-06,2024-12-16,0.021616463503795952,50,0.58,1.0,21,0,"['301120.SZ', '300518.SZ', '300631.SZ', '300280.SZ', '300513.SZ', '688244.SH', '688416.SH', '300560.SZ', '002795.SZ', '300423.SZ', '688260.SH', '301013.SZ', '300538.SZ', '300648.SZ', '300375.SZ', '000068.SZ', '603378.SH', '300733.SZ', '301391.SZ', '002977.SZ', '688152.SH', '002647.SZ', '301349.SZ', '603318.SH', '301159.SZ', '000010.SZ', '000911.SZ', '301123.SZ', '002877.SZ', '600173.SH', '002578.SZ', '002905.SZ', '300491.SZ', '002975.SZ', '603359.SH', '688280.SH', '603803.SH', '688509.SH', '603665.SH', '300095.SZ', '300533.SZ', '000546.SZ', '300504.SZ', '300426.SZ', '002902.SZ', '603421.SH', '688148.SH', '300299.SZ', '002184.SZ', '300767.SZ']",0.16500087489063867,0.1569553805774278,25.5,0
tc60_buf1,"max_turnover=60%, buffer=1x",0.6,1.0,2024-12-16,2024-12-13,2024-12-23,-0.08500951957015584,50,0.6,0.96,20,2,"['002647.SZ', '000010.SZ', '603318.SH', '603359.SH', '002578.SZ', '002795.SZ', '000911.SZ', '002877.SZ', '300095.SZ', '603665.SH', '300375.SZ', '000546.SZ', '002905.SZ', '603378.SH', '002184.SZ', '603803.SH', '300767.SZ', '300533.SZ', '301120.SZ', '300518.SZ', '002758.SZ', '000626.SZ', '600798.SH', '000880.SZ', '001338.SZ', '000652.SZ', '000056.SZ', '002852.SZ', '600792.SH', '000838.SZ', '002443.SZ', '002398.SZ', '605136.SH', '000042.SZ', '000686.SZ', '603353.SH', '002218.SZ', '605188.SH', '002666.SZ', '600617.SH', '688680.SH', '603808.SH', '300138.SZ', '600228.SH', '002582.SZ', '002813.SZ', '002441.SZ', '603278.SH', '600327.SH', '688292.SH']",0.1728292181069959,0.16806584362139915,24.541666666666668,2
tc60_buf1,"max_turnover=60%, buffer=1x",0.6,1.0,2024-12-23,2024-12-20,2024-12-30,0.007697126427027381,50,0.6,0.62,20,19,"['688292.SH', '002647.SZ', '000010.SZ', '603318.SH', '603359.SH', '002578.SZ', '002795.SZ', '000911.SZ', '002877.SZ', '300095.SZ', '603665.SH', '300375.SZ', '000546.SZ', '002905.SZ', '603378.SH', '002184.SZ', '603803.SH', '300767.SZ', '300533.SZ', '301120.SZ', '600796.SH', '301338.SZ', '301278.SZ', '603162.SH', '301128.SZ', '301116.SZ', '603209.SH', '301266.SZ', '300873.SZ', '001311.SZ', '603315.SH', '002479.SZ', '300969.SZ', '002824.SZ', '603105.SH', '300092.SZ', '300606.SZ', '301221.SZ', '301208.SZ', '301195.SZ', '301325.SZ', '605167.SH', '000935.SZ', '605186.SH', '300538.SZ', '300890.SZ', '300990.SZ', '301149.SZ', '300787.SZ', '603929.SH']",0.20381806681616932,0.19774212715389186,16.0,19
tc60_buf1,"max_turnover=60%, buffer=1x",0.6,1.0,2024-12-30,2024-12-27,2025-01-06,-0.08666114790347725,50,0.6,0.84,20,8,"['603162.SH', '301128.SZ', '300873.SZ', '603209.SH', '001311.SZ', '300092.SZ', '002479.SZ', '002824.SZ', '605167.SH', '603105.SH', '603929.SH', '301149.SZ', '688292.SH', '002647.SZ', '000010.SZ', '603318.SH', '603359.SH', '002578.SZ', '002795.SZ', '000911.SZ', '002961.SZ', '301175.SZ', '603300.SH', '603167.SH', '300773.SZ', '000551.SZ', '603757.SH', '600301.SH', '601113.SH', '002140.SZ', '300833.SZ', '300488.SZ', '300893.SZ', '301127.SZ', '300286.SZ', '002255.SZ', '002540.SZ', '300592.SZ', '300228.SZ', '600729.SH', '300815.SZ', '600368.SH', '603713.SH', '600961.SH', '003043.SZ', '002833.SZ', '603158.SH', '002882.SZ', '002757.SZ', '300680.SZ']",0.23019967246157721,0.21798941798941798,21.5,8
tc60_buf1,"max_turnover=60%, buffer=1x",0.6,1.0,2025-01-06,2025-01-03,2025-01-13,-0.012956520176698506,50,0.6,0.86,20,7,"['600301.SH', '002540.SZ', '603162.SH', '300873.SZ', '603209.SH', '600961.SH', '603167.SH', '300893.SZ', '603158.SH', '002479.SZ', '301149.SZ', '301175.SZ', '603105.SH', '301128.SZ', '001311.SZ', '300092.SZ', '002824.SZ', '605167.SH', '603929.SH', '688292.SH', '002478.SZ', '603995.SH', '000923.SZ', '001203.SZ', '600295.SH', '000819.SZ', '603619.SH', '600819.SH', '600282.SH', '002988.SZ', '601022.SH', '600361.SH', '002674.SZ', '600531.SH', '002088.SZ', '000026.SZ', '000612.SZ', '605050.SH', '002870.SZ', '601599.SH', '002978.SZ', '002083.SZ', '002688.SZ', '002237.SZ', '603889.SH', '600888.SH', '600459.SH', '002043.SZ', '600595.SH', '603170.SH']",0.17107215807244988,0.1648130393096836,30.0,4
tc60_buf1,"max_turnover=60%, buffer=1x",0.6,1.0,2025-01-13,2025-01-10,2025-01-20,0.06208361225567046,50,0.6,0.82,20,9,"['000819.SZ', '603619.SH', '002824.SZ', '001311.SZ', '603162.SH', '603209.SH', '300893.SZ', '301149.SZ', '601599.SH', '603170.SH', '603105.SH', '600301.SH', '002540.SZ', '300873.SZ', '600961.SH', '603167.SH', '603158.SH', '002479.SZ', '301175.SZ', '301128.SZ', '300978.SZ', '300855.SZ', '600796.SH', '603057.SH', '603085.SH', '300337.SZ', '605088.SH', '300918.SZ', '002355.SZ', '300680.SZ', '301278.SZ', '001258.SZ', '001215.SZ', '603319.SH', '300507.SZ', '603324.SH', '603166.SH', '300446.SZ', '688269.SH', '300905.SZ', '002481.SZ', '000707.SZ', '300908.SZ', '003000.SZ', '300863.SZ', '300917.SZ', '300973.SZ', '002590.SZ', '605337.SH', '601918.SH']",0.15707806932296728,0.15612244897959182,22.238095238095237,8
tc60_buf1,"max_turnover=60%, buffer=1x",0.6,1.0,2025-01-20,2025-01-17,2025-01-27,-0.008833070485707951,50,0.54,1.0,23,0,"['000819.SZ', '002824.SZ', '603619.SH', '300978.SZ', '603162.SH', '300855.SZ', '603057.SH', '300893.SZ', '601599.SH', '603085.SH', '001258.SZ', '300680.SZ', '603170.SH', '605088.SH', '603105.SH', '300507.SZ', '300446.SZ', '603319.SH', '000707.SZ', '300908.SZ', '003000.SZ', '300863.SZ', '002590.SZ', '300881.SZ', '301160.SZ', '601121.SH', '603995.SH', '603300.SH', '002986.SZ', '002996.SZ', '301116.SZ', '001205.SZ', '600182.SH', '002870.SZ', '300577.SZ', '603107.SH', '600531.SH', '603558.SH', '001376.SZ', '300801.SZ', '603889.SH', '605133.SH', '002043.SZ', '301121.SZ', '600101.SH', '003028.SZ', '600575.SH', '605399.SH', '300727.SZ', '000677.SZ']",0.16992049689440994,0.15975155279503106,25.5,0
tc60_buf1,"max_turnover=60%, buffer=1x",0.6,1.0,2025-01-27,2025-01-24,2025-02-05,-0.0036279647800000103,50,0.5,1.0,25,0,"['301160.SZ', '601121.SH', '603995.SH', '603300.SH', '002986.SZ', '000819.SZ', '002996.SZ', '002824.SZ', '603619.SH', '300978.SZ', '603162.SH', '001205.SZ', '600182.SH', '603057.SH', '300855.SZ', '300577.SZ', '002870.SZ', '603558.SH', '600531.SH', '601599.SH', '300893.SZ', '001258.SZ', '603170.SH', '603889.SH', '300801.SZ', '002478.SZ', '301323.SZ', '001311.SZ', '301345.SZ', '601083.SH', '601022.SH', '301322.SZ', '002540.SZ', '300873.SZ', '002988.SZ', '001338.SZ', '300774.SZ', '600796.SH', '600961.SH', '600361.SH', '002448.SZ', '002088.SZ', '002328.SZ', '301305.SZ', '002345.SZ', '002083.SZ', '000672.SZ', '002978.SZ', '603158.SH', '600469.SH']",0.17214976958525344,0.16111751152073733,25.5,0
tc60_buf1,"max_turnover=60%, buffer=1x",0.6,1.0,2025-02-05,2025-01-27,2025-02-10,0.04203297810034232,50,0.48,1.0,26,0,"['601121.SH', '301160.SZ', '603995.SH', '002986.SZ', '000819.SZ', '301323.SZ', '001311.SZ', '002824.SZ', '301345.SZ', '300978.SZ', '601083.SH', '603162.SH', '001205.SZ', '603057.SH', '300873.SZ', '600796.SH', '300577.SZ', '300893.SZ', '301305.SZ', '601599.SH', '001258.SZ', '603558.SH', '603170.SH', '300801.SZ', '603158.SH', '603889.SH', '300881.SZ', '603223.SH', '300918.SZ', '000962.SZ', '603107.SH', '002716.SZ', '002746.SZ', '605133.SH', '002479.SZ', '605088.SH', '603105.SH', '300230.SZ', '603324.SH', '300507.SZ', '003028.SZ', '300908.SZ', '003000.SZ', '603319.SH', '002590.SZ', '000707.SZ', '300272.SZ', '300690.SZ', '001217.SZ', '002662.SZ']",0.16751142857142853,0.1555,25.5,0
tc60_buf1,"max_turnover=60%, buffer=1x",0.6,1.0,2025-02-10,2025-02-07,2025-02-17,0.026431926871018575,50,0.6,0.92,20,4,"['300881.SZ', '603057.SH', '600796.SH', '603158.SH', '000962.SZ', '605088.SH', '601599.SH', '002716.SZ', '002746.SZ', '300507.SZ', '603324.SH', '002590.SZ', '603105.SH', '300690.SZ', '003028.SZ', '300230.SZ', '601121.SH', '301160.SZ', '603995.SH', '002986.SZ', '000935.SZ', '300969.SZ', '603038.SH', '000880.SZ', '002553.SZ', '002355.SZ', '600255.SH', '300189.SZ', '301215.SZ', '300547.SZ', '300681.SZ', '002510.SZ', '300618.SZ', '301121.SZ', '301116.SZ', '002218.SZ', '600106.SH', '688716.SH', '603153.SH', '301127.SZ', '000688.SZ', '300522.SZ', '600217.SH', '600979.SH', '300505.SZ', '002953.SZ', '002995.SZ', '300890.SZ', '300629.SZ', '300727.SZ']",0.17118234250221828,0.16806122448979588,23.5,4
tc60_buf1,"max_turnover=60%, buffer=1x",0.6,1.0,2025-02-17,2025-02-14,2025-02-24,0.026916362928298226,50,0.6,0.82,20,9,"['000935.SZ', '002716.SZ', '002746.SZ', '300507.SZ', '002590.SZ', '688716.SH', '603324.SH', '000688.SZ', '603153.SH', '600106.SH', '600217.SH', '300881.SZ', '603057.SH', '600796.SH', '603158.SH', '000962.SZ', '605088.SH', '601599.SH', '603105.SH', '300690.SZ', '600830.SH', '688552.SH', '688523.SH', '002694.SZ', '301306.SZ', '600668.SH', '003038.SZ', '300737.SZ', '688102.SH', '600927.SH', '603178.SH', '300589.SZ', '000672.SZ', '001270.SZ', '603256.SH', '002182.SZ', '000011.SZ', '000657.SZ', '688281.SH', '001269.SZ', '688295.SH', '600279.SH', '600604.SH', '301217.SZ', '600595.SH', '300397.SZ', '300619.SZ', '688147.SH', '002214.SZ', '000561.SZ']",0.1812441283847261,0.17425646026328623,21.170731707317074,9
tc60_buf1,"max_turnover=60%, buffer=1x",0.6,1.0,2025-02-24,2025-02-21,2025-03-03,-0.022417280265577145,50,0.6,0.86,20,7,"['600830.SH', '688552.SH', '688523.SH', '301306.SZ', '003038.SZ', '688102.SH', '001270.SZ', '002182.SZ', '605088.SH', '002590.SZ', '603324.SH', '688281.SH', '688295.SH', '000935.SZ', '002716.SZ', '002746.SZ', '300507.SZ', '688716.SH', '000688.SZ', '603153.SH', '301160.SZ', '001311.SZ', '300191.SZ', '000819.SZ', '002986.SZ', '603132.SH', '002824.SZ', '600126.SH', '300835.SZ', '301517.SZ', '300893.SZ', '603300.SH', '603162.SH', '605133.SH', '688376.SH', '600120.SH', '301565.SZ', '300446.SZ', '300863.SZ', '002973.SZ', '601133.SH', '300258.SZ', '300918.SZ', '688612.SH', '301030.SZ', '300680.SZ', '300926.SZ', '603119.SH', '688543.SH', '002458.SZ']",0.19105644179639952,0.1831562377016923,22.0,7
tc60_buf1,"max_turnover=60%, buffer=1x",0.6,1.0,2025-03-03,2025-02-28,2025-03-10,0.039552704092604786,50,0.6,0.8,20,10,"['000819.SZ', '002986.SZ', '300191.SZ', '688102.SH', '688523.SH', '603162.SH', '300893.SZ', '002182.SZ', '001270.SZ', '688295.SH', '600830.SH', '688552.SH', '301306.SZ', '003038.SZ', '605088.SH', '002590.SZ', '603324.SH', '688281.SH', '000935.SZ', '002716.SZ', '603223.SH', '601121.SH', '002110.SZ', '300055.SZ', '000059.SZ', '000761.SZ', '600399.SH', '002694.SZ', '002791.SZ', '605006.SH', '601969.SH', '600643.SH', '000825.SZ', '301526.SZ', '002221.SZ', '002785.SZ', '600808.SH', '000703.SZ', '600361.SH', '601022.SH', '603107.SH', '001201.SZ', '600796.SH', '301500.SZ', '601069.SH', '605228.SH', '300858.SZ', '301215.SZ', '300973.SZ', '600965.SH']",0.19521849410649558,0.19683339330694494,21.804878048780488,9
tc60_buf1,"max_turnover=60%, buffer=1x",0.6,1.0,2025-03-10,2025-03-07,2025-03-17,0.02762704042076821,50,0.6,0.92,20,4,"['002986.SZ', '300191.SZ', '000819.SZ', '600830.SH', '603223.SH', '600399.SH', '003038.SZ', '002785.SZ', '301306.SZ', '688523.SH', '603107.SH', '300893.SZ', '603162.SH', '002182.SZ', '001270.SZ', '300973.SZ', '688102.SH', '688295.SH', '688552.SH', '605088.SH', '301160.SZ', '301345.SZ', '300969.SZ', '301141.SZ', '300978.SZ', '300737.SZ', '300835.SZ', '603170.SH', '605158.SH', '002988.SZ', '603701.SH', '300908.SZ', '300589.SZ', '001205.SZ', '603085.SH', '605128.SH', '603158.SH', '300801.SZ', '002973.SZ', '603535.SH', '688533.SH', '300719.SZ', '605133.SH', '300863.SZ', '601133.SH', '300791.SZ', '001376.SZ', '300891.SZ', '300811.SZ', '603069.SH']",0.1845578316936746,0.1722738799661877,24.29787234042553,3
tc60_buf1,"max_turnover=60%, buffer=1x",0.6,1.0,2025-03-17,2025-03-14,2025-03-24,-0.021477816281803695,50,0.6,1.0,20,0,"['301141.SZ', '002986.SZ', '000819.SZ', '300835.SZ', '003038.SZ', '605158.SH', '300969.SZ', '301345.SZ', '300978.SZ', '603162.SH', '002988.SZ', '001205.SZ', '603535.SH', '002973.SZ', '300893.SZ', '601133.SH', '603170.SH', '300801.SZ', '300908.SZ', '603085.SH', '002478.SZ', '603995.SH', '001203.SZ', '603619.SH', '002392.SZ', '001311.SZ', '603399.SH', '002540.SZ', '600796.SH', '603558.SH', '300873.SZ', '603365.SH', '002889.SZ', '600361.SH', '601599.SH', '600531.SH', '002328.SZ', '002083.SZ', '603876.SH', '000906.SZ', '002870.SZ', '603889.SH', '002043.SZ', '601609.SH', '600586.SH', '000546.SZ', '002237.SZ', '600469.SH', '301030.SZ', '002154.SZ']",0.1732065457762052,0.1614329942503317,25.5,0
tc60_buf1,"max_turnover=60%, buffer=1x",0.6,1.0,2025-03-24,2025-03-21,2025-03-31,-0.017230340100287445,50,0.34,1.0,33,0,"['002478.SZ', '603995.SH', '001203.SZ', '002986.SZ', '603619.SH', '002392.SZ', '003038.SZ', '603162.SH', '000819.SZ', '301345.SZ', '001205.SZ', '603170.SH', '001311.SZ', '600796.SH', '002540.SZ', '603535.SH', '002988.SZ', '300873.SZ', '002973.SZ', '600361.SH', '603558.SH', '603365.SH', '600531.SH', '603876.SH', '300908.SZ', '601599.SH', '600586.SH', '002043.SZ', '002328.SZ', '300893.SZ', '601609.SH', '603889.SH', '300801.SZ', '000923.SZ', '002961.SZ', '603093.SH', '002996.SZ', '000968.SZ', '603167.SH', '001338.SZ', '301305.SZ', '000726.SZ', '002404.SZ', '002930.SZ', '000026.SZ', '300138.SZ', '002612.SZ', '003000.SZ', '301175.SZ', '002978.SZ']",0.17247810069586575,0.16213671715104383,25.5,0
tc60_buf1,"max_turnover=60%, buffer=1x",0.6,1.0,2025-03-31,2025-03-28,2025-04-07,-0.09351945702024328,50,0.38,1.0,31,0,"['002478.SZ', '000923.SZ', '603995.SH', '001203.SZ', '002986.SZ', '000819.SZ', '603619.SH', '603162.SH', '603170.SH', '301345.SZ', '001205.SZ', '002540.SZ', '001311.SZ', '301305.SZ', '002404.SZ', '300873.SZ', '603167.SH', '603558.SH', '600531.SH', '603365.SH', '603535.SH', '002973.SZ', '300908.SZ', '000026.SZ', '003000.SZ', '603889.SH', '002978.SZ', '002043.SZ', '300893.SZ', '002328.SZ', '300801.SZ', '603223.SH', '601969.SH', '002318.SZ', '603057.SH', '601083.SH', '601022.SH', '603237.SH', '002088.SZ', '300855.SZ', '300577.SZ', '600182.SH', '002991.SZ', '603697.SH', '002083.SZ', '600888.SH', '600897.SH', '605338.SH', '300973.SZ', '600583.SH']",0.17258079625292738,0.16379391100702576,25.5,0
tc60_buf1,"max_turnover=60%, buffer=1x",0.6,1.0,2025-04-07,2025-04-03,2025-04-14,0.08730758946889468,50,0.6,0.72,20,14,"['603170.SH', '603237.SH', '300908.SZ', '002404.SZ', '003000.SZ', '600182.SH', '002478.SZ', '000923.SZ', '603995.SH', '001203.SZ', '002986.SZ', '000819.SZ', '603619.SH', '603162.SH', '301345.SZ', '001205.SZ', '002540.SZ', '001311.SZ', '301305.SZ', '300873.SZ', '600834.SH', '600794.SH', '002930.SZ', '601008.SH', '001376.SZ', '600725.SH', '600644.SH', '000993.SZ', '601121.SH', '000068.SZ', '001896.SZ', '300314.SZ', '605368.SH', '600769.SH', '301089.SZ', '300453.SZ', '600283.SH', '605266.SH', '002728.SZ', '600238.SH', '603101.SH', '001338.SZ', '603669.SH', '002561.SZ', '000802.SZ', '603222.SH', '002198.SZ', '605188.SH', '300858.SZ', '000788.SZ']",0.14804708400214017,0.13162118780096307,19.194444444444443,14
tc60_buf1,"max_turnover=60%, buffer=1x",0.6,1.0,2025-04-14,2025-04-11,2025-04-21,0.02950277879499474,50,0.6,0.72,20,14,"['600834.SH', '600644.SH', '600725.SH', '000068.SZ', '603669.SH', '000788.SZ', '603170.SH', '603237.SH', '300908.SZ', '002404.SZ', '003000.SZ', '600182.SH', '002478.SZ', '000923.SZ', '603995.SH', '001203.SZ', '002986.SZ', '000819.SZ', '603619.SH', '603162.SH', '000520.SZ', '603117.SH', '600611.SH', '600505.SH', '600463.SH', '603056.SH', '000863.SZ', '603126.SH', '688073.SH', '600622.SH', '300374.SZ', '000655.SZ', '000551.SZ', '300295.SZ', '600635.SH', '002628.SZ', '002457.SZ', '301017.SZ', '002225.SZ', '000712.SZ', '600724.SH', '600817.SH', '601999.SH', '600838.SH', '600864.SH', '000402.SZ', '300111.SZ', '000006.SZ', '688353.SH', '601375.SH']",0.1638011189031597,0.1554907677356657,19.594594594594593,13
