scenario,capital,participation_limit,year,weeks,annual_return,annual_cost_arithmetic,avg_fill_ratio,total_unfilled_trade_weight
p_l20_s10_b3_x500_y50_baseline,500000000,0.05,2025,51,0.18867941322948334,0.04662270013362221,0.7044816931015718,19.74002177692279
p_l20_s10_b3_x500_y50_baseline,500000000,0.1,2023,50,0.1232986526466382,0.05823529512178879,0.7548240165159288,16.091328081997048
p_l20_s10_b3_x500_y50_baseline,500000000,0.1,2024,52,0.16672196710320053,0.05784856198398205,0.7419450053711736,17.23780788880321
p_l20_s10_b3_x500_y50_baseline,500000000,0.1,2025,51,0.22141604289172112,0.06564671884582556,0.8725292780053718,8.667183509020292
p_l20_s10_b3_x500_y50_baseline,500000000,0.2,2023,50,0.15691488053430702,0.08078145944459411,0.9092453265410804,5.973070570716901
p_l20_s10_b3_x500_y50_baseline,500000000,0.2,2024,52,0.13858054055599323,0.07761697649110703,0.8859008960891459,7.9319852613631365
p_l20_s10_b3_x500_y50_baseline,500000000,0.2,2025,51,0.24894614458270103,0.07769745494048845,0.9575098905533622,2.9533297821953584
p_l20_s3_b3_x500_y50_baseline,100000000,0.05,2023,50,0.18353981166006017,0.06316452873807091,0.9441859282886845,4.10059890790991
p_l20_s3_b3_x500_y50_baseline,100000000,0.05,2024,52,0.11910104777178865,0.062321230602550334,0.9166358391404587,6.324706878758278
p_l20_s3_b3_x500_y50_baseline,100000000,0.05,2025,51,0.37853518019579946,0.05997051139982042,0.9723787705047262,2.391508826161142
p_l20_s3_b3_x500_y50_baseline,100000000,0.1,2023,50,0.22009177170086436,0.06894655879319563,0.9863663986774543,0.9641340443654753
p_l20_s3_b3_x500_y50_baseline,100000000,0.1,2024,52,0.11616831202701317,0.06835956268224985,0.9573032219276404,3.2368630504938882
p_l20_s3_b3_x500_y50_baseline,100000000,0.1,2025,51,0.38001935678383036,0.06091339918820792,0.9807522866304765,1.7942981211096536
p_l20_s3_b3_x500_y50_baseline,100000000,0.2,2023,50,0.22524990046262916,0.06953867669291261,0.9897156996721376,0.7216643751954515
p_l20_s3_b3_x500_y50_baseline,100000000,0.2,2024,52,0.11801332230277928,0.06958265881817961,0.9648904553049924,2.6705440481135265
p_l20_s3_b3_x500_y50_baseline,100000000,0.2,2025,51,0.38039392788938864,0.06098696920220515,0.9812637701338002,1.7549827450322677
p_l20_s3_b3_x500_y50_baseline,300000000,0.05,2023,50,0.1137380738359397,0.05031846630782279,0.7198913253176158,19.510106678301785
p_l20_s3_b3_x500_y50_baseline,300000000,0.05,2024,52,0.1335775666801513,0.04995430767757696,0.6989176972720306,21.402484286676536
p_l20_s3_b3_x500_y50_baseline,300000000,0.05,2025,51,0.31776976407361435,0.058574345635908014,0.8383090834027177,11.991392097944905
p_l20_s3_b3_x500_y50_baseline,300000000,0.1,2023,50,0.14309383186233893,0.07274123931110507,0.8820457746607826,8.626677210869259
p_l20_s3_b3_x500_y50_baseline,300000000,0.1,2024,52,0.10851081402022644,0.07190752811737582,0.8582466300604954,10.585640879375296
p_l20_s3_b3_x500_y50_baseline,300000000,0.1,2025,51,0.35227417874897937,0.07329133898135402,0.9474013701872083,4.196493608538822
