date,code,pct_chg,close
2020-03-02,000852.SH,0.0412955,6113.41
2020-03-02,000905.SH,0.0376296,5656.42
2020-03-03,000852.SH,0.0134917,6195.89
2020-03-03,000905.SH,0.00947596,5710.02
2020-03-04,000852.SH,0.00494545,6226.53
2020-03-04,000905.SH,0.0011366,5716.51
2020-03-05,000852.SH,0.0143422,6315.83
2020-03-05,000905.SH,0.014801,5801.12
2020-03-06,000852.SH,-0.00302357,6296.74
2020-03-06,000905.SH,-0.0064229,5763.86
2020-03-09,000852.SH,-0.0392453,6049.62
2020-03-09,000905.SH,-0.0412987,5525.82
2020-03-10,000852.SH,0.0259168,6206.41
2020-03-10,000905.SH,0.0270168,5675.11
2020-03-11,000852.SH,-0.0134536,6122.91
2020-03-11,000905.SH,-0.0150799,5589.53
2020-03-12,000852.SH,-0.0201326,5999.64
2020-03-12,000905.SH,-0.0171124,5493.88
2020-03-13,000852.SH,-0.00902971,5945.46
2020-03-13,000905.SH,-0.00667652,5457.2
2020-03-16,000852.SH,-0.0483881,5657.77
2020-03-16,000905.SH,-0.0471102,5200.11
2020-03-17,000852.SH,-0.00262575,5642.92
2020-03-17,000905.SH,0.00229803,5212.06
2020-03-18,000852.SH,-0.015384,5556.11
2020-03-18,000905.SH,-0.0177646,5119.47
2020-03-19,000852.SH,0.0109945,5617.19
2020-03-19,000905.SH,0.00749101,5157.82
2020-03-20,000852.SH,0.00948448,5670.47
2020-03-20,000905.SH,0.0119159,5219.28
2020-03-23,000852.SH,-0.0447759,5416.57
2020-03-23,000905.SH,-0.0422223,4998.91
2020-03-24,000852.SH,0.0185882,5517.26
2020-03-24,000905.SH,0.0194302,5096.04
2020-03-25,000852.SH,0.0234483,5646.62
2020-03-25,000905.SH,0.0238185,5217.42
2020-03-26,000852.SH,-0.00906593,5595.43
2020-03-26,000905.SH,-0.00983436,5166.11
2020-03-27,000852.SH,-0.00747415,5553.61
2020-03-27,000905.SH,-0.00556899,5137.34
2020-03-30,000852.SH,-0.024885,5415.41
2020-03-30,000905.SH,-0.0213827,5027.49
2020-03-31,000852.SH,0.00216451,5427.13
2020-03-31,000905.SH,0.00277673,5041.45
2020-04-01,000852.SH,-0.00439079,5403.3
2020-04-01,000905.SH,-0.00440945,5019.22
2020-04-02,000852.SH,0.0250404,5538.6
2020-04-02,000905.SH,0.025498,5147.2
2020-04-03,000852.SH,-0.0056847,5507.12
2020-04-03,000905.SH,-0.0078023,5107.04
2020-04-07,000852.SH,0.0341467,5695.17
2020-04-07,000905.SH,0.0313352,5267.07
2020-04-08,000852.SH,0.00403136,5718.13
2020-04-08,000905.SH,0.000898033,5271.8
2020-04-09,000852.SH,0.0124405,5789.26
2020-04-09,000905.SH,0.00960962,5322.46
2020-04-10,000852.SH,-0.0262094,5637.53
2020-04-10,000905.SH,-0.0214093,5208.51
2020-04-13,000852.SH,-0.010408,5578.86
2020-04-13,000905.SH,-0.0075511,5169.18
2020-04-14,000852.SH,0.020281,5692.0
2020-04-14,000905.SH,0.0231004,5288.59
2020-04-15,000852.SH,-0.00598255,5657.95
2020-04-15,000905.SH,-0.00375147,5268.75
2020-04-16,000852.SH,0.00760208,5700.96
2020-04-16,000905.SH,0.00915208,5316.97
2020-04-17,000852.SH,0.00159498,5710.05
2020-04-17,000905.SH,0.000278354,5318.45
2020-04-20,000852.SH,0.0163481,5803.4
2020-04-20,000905.SH,0.0119095,5381.79
2020-04-21,000852.SH,-0.00523731,5773.01
2020-04-21,000905.SH,-0.00704412,5343.88
2020-04-22,000852.SH,0.00927622,5826.56
2020-04-22,000905.SH,0.00818506,5387.62
2020-04-23,000852.SH,-0.0063636,5789.48
2020-04-23,000905.SH,-0.00553677,5357.79
2020-04-24,000852.SH,-0.0196861,5675.51
2020-04-24,000905.SH,-0.0157229,5273.55
2020-04-27,000852.SH,-0.00525999,5645.66
2020-04-27,000905.SH,-0.00148477,5265.72
2020-04-28,000852.SH,-0.01496,5561.2
2020-04-28,000905.SH,-0.0071918,5227.85
2020-04-29,000852.SH,-0.00244007,5547.63
2020-04-29,000905.SH,-0.000198935,5226.81
2020-04-30,000852.SH,0.0235304,5678.17
2020-04-30,000905.SH,0.0243074,5353.86
2020-05-06,000852.SH,0.0218826,5802.42
2020-05-06,000905.SH,0.0182037,5451.32
2020-05-07,000852.SH,-0.00112827,5795.87
2020-05-07,000905.SH,-0.00102177,5445.75
2020-05-08,000852.SH,0.0115417,5862.77
2020-05-08,000905.SH,0.0113758,5507.7
2020-05-11,000852.SH,-0.0018699,5851.8
2020-05-11,000905.SH,-0.0020898,5496.19
2020-05-12,000852.SH,0.00302519,5869.51
2020-05-12,000905.SH,0.00296023,5512.46
2020-05-13,000852.SH,0.00809613,5917.03
2020-05-13,000905.SH,0.00432112,5536.28
2020-05-14,000852.SH,-0.00909078,5863.24
2020-05-14,000905.SH,-0.00888142,5487.11
2020-05-15,000852.SH,0.00456067,5889.98
2020-05-15,000905.SH,0.00379435,5507.93
2020-05-18,000852.SH,-0.00508219,5860.04
2020-05-18,000905.SH,-0.00528511,5478.82
2020-05-19,000852.SH,0.0130642,5936.6
2020-05-19,000905.SH,0.0126049,5547.88
2020-05-20,000852.SH,-0.0119189,5865.84
2020-05-20,000905.SH,-0.0104869,5489.7
2020-05-21,000852.SH,-0.0126497,5791.64
2020-05-21,000905.SH,-0.0115726,5426.17
2020-05-22,000852.SH,-0.0185861,5684.0
2020-05-22,000905.SH,-0.0180496,5328.23
2020-05-25,000852.SH,-0.00211541,5671.97
2020-05-25,000905.SH,-0.00218271,5316.6
2020-05-26,000852.SH,0.0240792,5808.55
2020-05-26,000905.SH,0.019488,5420.21
2020-05-27,000852.SH,-0.00627782,5772.08
2020-05-27,000905.SH,-0.00935573,5369.5
2020-05-28,000852.SH,-0.00227933,5758.93
2020-05-28,000905.SH,-0.00155135,5361.17
2020-05-29,000852.SH,0.00997985,5816.4
2020-05-29,000905.SH,0.0084254,5406.34
2020-06-01,000852.SH,0.0304974,5993.79
2020-06-01,000905.SH,0.0301757,5569.48
2020-06-02,000852.SH,0.00151006,6002.84
2020-06-02,000905.SH,-0.000545832,5566.44
2020-06-03,000852.SH,-0.00136577,5994.64
2020-06-03,000905.SH,0.00105381,5572.31
2020-06-04,000852.SH,0.00202297,6006.76
2020-06-04,000905.SH,0.000796258,5576.75
2020-06-05,000852.SH,0.00142549,6015.33
2020-06-05,000905.SH,0.00155395,5585.42
2020-06-08,000852.SH,-0.00231008,6001.43
2020-06-08,000905.SH,-0.0018124,5575.3
2020-06-09,000852.SH,0.00681567,6042.34
2020-06-09,000905.SH,0.00629132,5610.38
2020-06-10,000852.SH,0.00115629,6049.32
2020-06-10,000905.SH,0.000866787,5615.24
2020-06-11,000852.SH,-0.00362247,6027.41
2020-06-11,000905.SH,-0.00465554,5589.1
2020-06-12,000852.SH,0.000624215,6031.17
2020-06-12,000905.SH,0.00042726,5591.49
2020-06-15,000852.SH,-0.000367308,6028.96
2020-06-15,000905.SH,-0.00015148,5590.64
2020-06-16,000852.SH,0.0203567,6151.69
2020-06-16,000905.SH,0.0187198,5695.3
2020-06-17,000852.SH,0.00430058,6178.14
2020-06-17,000905.SH,0.00704423,5735.42
2020-06-18,000852.SH,-0.00467003,6149.29
2020-06-18,000905.SH,-0.000177494,5734.4
2020-06-19,000852.SH,0.00615014,6187.11
2020-06-19,000905.SH,0.00919834,5787.15
2020-06-22,000852.SH,0.00661181,6228.02
2020-06-22,000905.SH,-0.00053878,5784.03
2020-06-23,000852.SH,0.00174709,6238.9
2020-06-23,000905.SH,0.00351191,5804.34
2020-06-24,000852.SH,-0.00181567,6227.57
2020-06-24,000905.SH,-0.00262786,5789.09
2020-06-29,000852.SH,-0.00259941,6211.38
2020-06-29,000905.SH,-0.00460332,5762.44
2020-06-30,000852.SH,0.0174155,6319.56
2020-06-30,000905.SH,0.0176977,5864.42
2020-07-01,000852.SH,0.00313514,6339.37
2020-07-01,000905.SH,0.00297967,5881.89
2020-07-02,000852.SH,0.0117651,6413.95
2020-07-02,000905.SH,0.0158779,5975.28
2020-07-03,000852.SH,0.0100409,6478.35
2020-07-03,000905.SH,0.0127577,6051.51
2020-07-06,000852.SH,0.0382261,6726.0
2020-07-06,000905.SH,0.0410393,6299.86
2020-07-07,000852.SH,0.0136588,6817.87
2020-07-07,000905.SH,0.0127265,6380.03
2020-07-08,000852.SH,0.0229004,6974.0
2020-07-08,000905.SH,0.024356,6535.42
2020-07-09,000852.SH,0.0298509,7182.18
2020-07-09,000905.SH,0.0242272,6693.75
2020-07-10,000852.SH,-0.00442103,7150.42
2020-07-10,000905.SH,-0.00258525,6676.44
2020-07-13,000852.SH,0.0353352,7403.09
2020-07-13,000905.SH,0.0334135,6899.52
2020-07-14,000852.SH,-0.00784782,7344.99
2020-07-14,000905.SH,-0.0133035,6807.73
2020-07-15,000852.SH,-0.0290707,7131.46
2020-07-15,000905.SH,-0.0248081,6638.84
2020-07-16,000852.SH,-0.0523488,6758.14
2020-07-16,000905.SH,-0.0480262,6320.0
2020-07-17,000852.SH,0.00212957,6772.53
2020-07-17,000905.SH,0.00389114,6344.59
2020-07-20,000852.SH,0.0341283,7003.67
2020-07-20,000905.SH,0.0287235,6526.83
2020-07-21,000852.SH,0.00787068,7058.79
