date,signal_date,next_date,return,num_stocks,turnover,selected_codes
2024-08-05,2024-08-02,2024-08-12,0.012937421765447175,100,0.74,"['688137.SH', '301356.SZ', '600503.SH', '301166.SZ', '002523.SZ', '300983.SZ', '002425.SZ', '688370.SH', '002932.SZ', '002022.SZ', '000036.SZ', '600716.SH', '000993.SZ', '688068.SH', '002628.SZ', '603538.SH', '688317.SH', '000608.SZ', '688265.SH', '002887.SZ', '600162.SH', '002269.SZ', '002551.SZ', '003016.SZ', '600173.SH', '000668.SZ', '600826.SH', '603895.SH', '600854.SH', '002172.SZ', '002496.SZ', '603216.SH', '000631.SZ', '600051.SH', '688119.SH', '301058.SZ', '601996.SH', '603116.SH', '301327.SZ', '605336.SH', '300639.SZ', '300355.SZ', '000718.SZ', '000006.SZ', '600868.SH', '603188.SH', '600770.SH', '603458.SH', '688175.SH', '002210.SZ', '002678.SZ', '002012.SZ', '000710.SZ', '600798.SH', '301335.SZ', '688716.SH', '002961.SZ', '688151.SH', '600748.SH', '603029.SH', '000720.SZ', '600223.SH', '688075.SH', '301367.SZ', '600439.SH', '002638.SZ', '002546.SZ', '300220.SZ', '002614.SZ', '688353.SH', '300137.SZ', '000548.SZ', '000722.SZ', '600628.SH', '600490.SH', '688293.SH', '688391.SH', '688663.SH', '000789.SZ', '600382.SH', '688285.SH', '002181.SZ', '688298.SH', '688330.SH', '000048.SZ', '000850.SZ', '003012.SZ', '300513.SZ', '603177.SH', '603130.SH', '002658.SZ', '301206.SZ', '002243.SZ', '002926.SZ', '002659.SZ', '600238.SH', '000592.SZ', '002905.SZ', '000419.SZ', '600865.SH']"
2024-08-12,2024-08-09,2024-08-19,-0.004818089238263357,100,0.72,"['688130.SH', '000836.SZ', '600716.SH', '600854.SH', '688657.SH', '605303.SH', '603776.SH', '002021.SZ', '000993.SZ', '688285.SH', '688265.SH', '603838.SH', '002457.SZ', '600076.SH', '601996.SH', '000668.SZ', '301265.SZ', '000850.SZ', '300513.SZ', '600798.SH', '300289.SZ', '002546.SZ', '000863.SZ', '688175.SH', '600082.SH', '002989.SZ', '300137.SZ', '603226.SH', '000608.SZ', '300086.SZ', '000982.SZ', '688038.SH', '688329.SH', '002798.SZ', '603216.SH', '002246.SZ', '000955.SZ', '000565.SZ', '688251.SH', '603810.SH', '300220.SZ', '688137.SH', '600439.SH', '000665.SZ', '603458.SH', '688098.SH', '603968.SH', '600847.SH', '600644.SH', '300385.SZ', '603813.SH', '300983.SZ', '600094.SH', '300834.SZ', '600543.SH', '603030.SH', '688193.SH', '603616.SH', '688184.SH', '688485.SH', '603086.SH', '000782.SZ', '600159.SH', '300616.SZ', '600538.SH', '002476.SZ', '002921.SZ', '600051.SH', '688069.SH', '000520.SZ', '603657.SH', '000037.SZ', '300355.SZ', '300112.SZ', '600748.SH', '300929.SZ', '002495.SZ', '688681.SH', '301349.SZ', '002022.SZ', '002376.SZ', '603880.SH', '600838.SH', '688557.SH', '688068.SH', '688500.SH', '688638.SH', '688509.SH', '301356.SZ', '002109.SZ', '300241.SZ', '600676.SH', '603280.SH', '002718.SZ', '002523.SZ', '000929.SZ', '002638.SZ', '688199.SH', '002591.SZ', '002734.SZ']"
2024-08-19,2024-08-16,2024-08-26,-0.024322696795120686,100,0.66,"['000548.SZ', '603188.SH', '603682.SH', '002593.SZ', '603776.SH', '688038.SH', '002403.SZ', '600716.SH', '002989.SZ', '002887.SZ', '000570.SZ', '688285.SH', '000965.SZ', '688370.SH', '600051.SH', '000668.SZ', '603116.SH', '600439.SH', '000565.SZ', '603980.SH', '603385.SH', '002358.SZ', '000605.SZ', '688130.SH', '600265.SH', '603616.SH', '603086.SH', '600121.SH', '300132.SZ', '688077.SH', '002921.SZ', '002144.SZ', '002277.SZ', '688115.SH', '600094.SH', '002566.SZ', '600693.SH', '002760.SZ', '002363.SZ', '002298.SZ', '002551.SZ', '688162.SH', '688657.SH', '601996.SH', '002162.SZ', '600854.SH', '603955.SH', '688199.SH', '603657.SH', '603797.SH', '600238.SH', '601218.SH', '002546.SZ', '600159.SH', '000850.SZ', '603268.SH', '600097.SH', '688193.SH', '688329.SH', '600327.SH', '603356.SH', '000608.SZ', '688737.SH', '002638.SZ', '688132.SH', '002470.SZ', '688217.SH', '688330.SH', '600382.SH', '002591.SZ', '603813.SH', '002069.SZ', '605566.SH', '003016.SZ', '000863.SZ', '603238.SH', '002734.SZ', '688057.SH', '605336.SH', '600826.SH', '603803.SH', '600798.SH', '300222.SZ', '300234.SZ', '002696.SZ', '688098.SH', '002725.SZ', '688175.SH', '688350.SH', '002394.SZ', '300190.SZ', '002743.SZ', '688045.SH', '000993.SZ', '002029.SZ', '601616.SH', '002628.SZ', '601007.SH', '002616.SZ', '603214.SH']"
2024-08-26,2024-08-23,2024-09-02,0.012362416536956834,100,0.8,"['002165.SZ', '002593.SZ', '002066.SZ', '000632.SZ', '600448.SH', '600202.SH', '603214.SH', '002753.SZ', '688669.SH', '000759.SZ', '000530.SZ', '600579.SH', '603836.SH', '600626.SH', '600858.SH', '603101.SH', '000078.SZ', '600969.SH', '002852.SZ', '002462.SZ', '000605.SZ', '600617.SH', '002228.SZ', '603682.SH', '301032.SZ', '603385.SH', '002471.SZ', '300022.SZ', '601956.SH', '603725.SH', '603045.SH', '002225.SZ', '603681.SH', '603188.SH', '603161.SH', '002295.SZ', '600644.SH', '600785.SH', '600278.SH', '002743.SZ', '300582.SZ', '002394.SZ', '600180.SH', '000548.SZ', '002313.SZ', '600697.SH', '688350.SH', '603829.SH', '603518.SH', '002637.SZ', '002887.SZ', '603897.SH', '002419.SZ', '000890.SZ', '600403.SH', '002788.SZ', '000533.SZ', '002470.SZ', '300721.SZ', '600774.SH', '300670.SZ', '600128.SH', '000856.SZ', '600619.SH', '600531.SH', '600829.SH', '600362.SH', '001218.SZ', '002560.SZ', '000517.SZ', '301135.SZ', '001331.SZ', '300621.SZ', '002616.SZ', '600793.SH', '000803.SZ', '600735.SH', '002963.SZ', '600493.SH', '300220.SZ', '002211.SZ', '300464.SZ', '002772.SZ', '002069.SZ', '600653.SH', '688077.SH', '603616.SH', '601319.SH', '603708.SH', '002620.SZ', '601601.SH', '600506.SH', '002183.SZ', '603657.SH', '300335.SZ', '000421.SZ', '688038.SH', '000570.SZ', '000668.SZ', '002589.SZ']"
2024-09-02,2024-08-30,2024-09-09,-0.0027241762290885186,100,0.62,"['603214.SH', '002593.SZ', '603161.SH', '002852.SZ', '002066.SZ', '603518.SH', '600858.SH', '002394.SZ', '000632.SZ', '600448.SH', '688669.SH', '001218.SZ', '002753.SZ', '000757.SZ', '000626.SZ', '600735.SH', '603101.SH', '600785.SH', '603238.SH', '603399.SH', '000554.SZ', '603928.SH', '688350.SH', '600969.SH', '003003.SZ', '002443.SZ', '002328.SZ', '300335.SZ', '603385.SH', '002084.SZ', '003011.SZ', '002228.SZ', '601113.SH', '002114.SZ', '000530.SZ', '002772.SZ', '603020.SH', '002788.SZ', '600697.SH', '603725.SH', '002165.SZ', '601956.SH', '002286.SZ', '603022.SH', '002225.SZ', '002591.SZ', '603506.SH', '002820.SZ', '603758.SH', '002470.SZ', '003017.SZ', '603519.SH', '603188.SH', '000517.SZ', '001338.SZ', '002404.SZ', '605566.SH', '605138.SH', '002873.SZ', '002054.SZ', '002132.SZ', '002418.SZ', '603192.SH', '600215.SH', '002722.SZ', '002940.SZ', '601218.SH', '002187.SZ', '002551.SZ', '000601.SZ', '688571.SH', '603808.SH', '603682.SH', '600251.SH', '601319.SH', '002479.SZ', '603577.SH', '000153.SZ', '600617.SH', '603878.SH', '002645.SZ', '603116.SH', '002363.SZ', '000593.SZ', '000751.SZ', '002686.SZ', '601007.SH', '300464.SZ', '002454.SZ', '603955.SH', '603708.SH', '600567.SH', '603048.SH', '002012.SZ', '300937.SZ', '002616.SZ', '688189.SH', '600104.SH', '003027.SZ', '600050.SH']"
2024-09-09,2024-09-06,2024-09-18,-0.020658747602450667,100,0.99,"['002713.SZ', '002248.SZ', '002168.SZ', '300198.SZ', '300159.SZ', '002347.SZ', '603895.SH', '301024.SZ', '300078.SZ', '300517.SZ', '000793.SZ', '002278.SZ', '300472.SZ', '000953.SZ', '002339.SZ', '600684.SH', '300486.SZ', '002253.SZ', '000678.SZ', '300091.SZ', '600807.SH', '000010.SZ', '600653.SH', '002620.SZ', '002828.SZ', '000890.SZ', '002579.SZ', '300269.SZ', '603825.SH', '002355.SZ', '603042.SH', '000995.SZ', '600778.SH', '300157.SZ', '603843.SH', '300237.SZ', '300528.SZ', '300280.SZ', '300912.SZ', '605069.SH', '603679.SH', '000710.SZ', '300103.SZ', '002898.SZ', '002778.SZ', '000068.SZ', '002642.SZ', '000757.SZ', '002058.SZ', '002377.SZ', '300011.SZ', '300165.SZ', '002076.SZ', '688648.SH', '300093.SZ', '300027.SZ', '002425.SZ', '603021.SH', '300405.SZ', '300437.SZ', '300423.SZ', '300022.SZ', '300477.SZ', '300689.SZ', '603536.SH', '300220.SZ', '300111.SZ', '603900.SH', '300650.SZ', '301152.SZ', '603316.SH', '002719.SZ', '000679.SZ', '300448.SZ', '300615.SZ', '002055.SZ', '000892.SZ', '300148.SZ', '002072.SZ', '300949.SZ', '300844.SZ', '300853.SZ', '605303.SH', '002354.SZ', '002667.SZ', '002553.SZ', '002995.SZ', '000056.SZ', '002842.SZ', '300270.SZ', '301112.SZ', '300052.SZ', '688701.SH', '603336.SH', '300412.SZ', '300648.SZ', '300533.SZ', '300605.SZ', '300572.SZ', '300753.SZ']"
2024-09-18,2024-09-13,2024-09-23,0.04556922725937671,100,0.93,"['002647.SZ', '002713.SZ', '300093.SZ', '000692.SZ', '300889.SZ', '688168.SH', '600538.SH', '600333.SH', '000066.SZ', '300513.SZ', '002350.SZ', '300159.SZ', '300082.SZ', '600337.SH', '002672.SZ', '603021.SH', '600545.SH', '300072.SZ', '002819.SZ', '003005.SZ', '002339.SZ', '000619.SZ', '688030.SH', '000573.SZ', '603665.SH', '000008.SZ', '600446.SH', '603322.SH', '600539.SH', '002633.SZ', '002471.SZ', '000599.SZ', '688058.SH', '002298.SZ', '600802.SH', '000717.SZ', '605303.SH', '603333.SH', '600288.SH', '002582.SZ', '600302.SH', '600624.SH', '600550.SH', '603356.SH', '002631.SZ', '603968.SH', '002131.SZ', '603232.SH', '600604.SH', '002184.SZ', '600728.SH', '603030.SH', '601908.SH', '600675.SH', '000698.SZ', '002689.SZ', '002121.SZ', '300581.SZ', '000561.SZ', '000911.SZ', '002413.SZ', '600658.SH', '600319.SH', '603956.SH', '688707.SH', '600792.SH', '300665.SZ', '600107.SH', '605006.SH', '688536.SH', '300369.SZ', '600800.SH', '000638.SZ', '300422.SZ', '300150.SZ', '000659.SZ', '600636.SH', '600718.SH', '002205.SZ', '002480.SZ', '600249.SH', '002269.SZ', '002383.SZ', '002491.SZ', '300084.SZ', '000952.SZ', '688103.SH', '000978.SZ', '000665.SZ', '600172.SH', '300732.SZ', '300248.SZ', '300249.SZ', '605178.SH', '688557.SH', '000635.SZ', '600778.SH', '300598.SZ', '600243.SH', '300892.SZ']"
2024-09-23,2024-09-20,2024-09-30,0.2678142021000878,100,0.56,"['000717.SZ', '600231.SH', '000698.SZ', '603021.SH', '000599.SZ', '600579.SH', '002713.SZ', '600653.SH', '002339.SZ', '603819.SH', '000006.SZ', '000692.SZ', '002582.SZ', '600624.SH', '002131.SZ', '600408.SH', '600337.SH', '000619.SZ', '002672.SZ', '601015.SH', '300093.SZ', '600550.SH', '000059.SZ', '600802.SH', '300072.SZ', '000759.SZ', '600538.SH', '600448.SH', '600800.SH', '688058.SH', '600691.SH', '600302.SH', '600981.SH', '000066.SZ', '601933.SH', '600470.SH', '600319.SH', '605303.SH', '300889.SZ', '002471.SZ', '002350.SZ', '000510.SZ', '000761.SZ', '600545.SH', '600841.SH', '000856.SZ', '000637.SZ', '002542.SZ', '002589.SZ', '600243.SH', '600960.SH', '002133.SZ', '688030.SH', '601005.SH', '002910.SZ', '300616.SZ', '600857.SH', '002659.SZ', '600676.SH', '600604.SH', '600107.SH', '002480.SZ', '601908.SH', '000573.SZ', '603711.SH', '000802.SZ', '688648.SH', '600537.SH', '002769.SZ', '600151.SH', '600594.SH', '002734.SZ', '600808.SH', '000428.SZ', '601588.SH', '000911.SZ', '600793.SH', '002620.SZ', '300271.SZ', '600684.SH', '300237.SZ', '300197.SZ', '300159.SZ', '600889.SH', '603968.SH', '603982.SH', '600936.SH', '600097.SH', '002121.SZ', '300091.SZ', '600185.SH', '000635.SZ', '600446.SH', '600539.SH', '600397.SH', '002377.SZ', '001313.SZ', '002631.SZ', '688509.SH', '300084.SZ']"
2024-09-30,2024-09-27,2024-10-08,0.0890431629,100,0.93,"['600383.SH', '601828.SH', '601162.SH', '000736.SZ', '600649.SH', '601588.SH', '600100.SH', '000402.SZ', '600266.SH', '000069.SZ', '000031.SZ', '000002.SZ', '300197.SZ', '600864.SH', '000401.SZ', '600811.SH', '600390.SH', '603127.SH', '000050.SZ', '600622.SH', '002338.SZ', '301551.SZ', '600095.SH', '600376.SH', '002314.SZ', '600061.SH', '688615.SH', '002500.SZ', '600403.SH', '600491.SH', '600683.SH', '002819.SZ', '600716.SH', '600665.SH', '000514.SZ', '600728.SH', '601929.SH', '002607.SZ', '688710.SH', '002426.SZ', '000826.SZ', '002624.SZ', '300223.SZ', '002797.SZ', '002030.SZ', '600676.SH', '688380.SH', '002387.SZ', '000877.SZ', '002099.SZ', '002413.SZ', '300769.SZ', '002647.SZ', '603091.SH', '301600.SZ', '600340.SH', '301607.SZ', '600410.SH', '600657.SH', '000042.SZ', '000617.SZ', '600675.SH', '002212.SZ', '002805.SZ', '000008.SZ', '002672.SZ', '300027.SZ', '300252.SZ', '000636.SZ', '600271.SH', '600533.SH', '000627.SZ', '688185.SH', '600172.SH', '000665.SZ', '002405.SZ', '002698.SZ', '301526.SZ', '002129.SZ', '600545.SH', '603312.SH', '300080.SZ', '601106.SH', '300024.SZ', '300497.SZ', '600151.SH', '600770.SH', '600621.SH', '000547.SZ', '300072.SZ', '000686.SZ', '688095.SH', '600037.SH', '300639.SZ', '300850.SZ', '300393.SZ', '002926.SZ', '002285.SZ', '600984.SH', '300888.SZ']"
2024-10-08,2024-09-30,2024-10-14,-0.13173370201189816,100,0.88,"['002338.SZ', '688017.SH', '300223.SZ', '688095.SH', '688088.SH', '688046.SH', '688380.SH', '688232.SH', '688391.SH', '688037.SH', '688091.SH', '688385.SH', '688432.SH', '688222.SH', '688400.SH', '300726.SZ', '300346.SZ', '300634.SZ', '300377.SZ', '688179.SH', '300458.SZ', '300065.SZ', '300075.SZ', '301153.SZ', '300776.SZ', '688692.SH', '603383.SH', '300072.SZ', '688525.SH', '688439.SH', '300348.SZ', '688776.SH', '002439.SZ', '302132.SZ', '300080.SZ', '688318.SH', '688205.SH', '002518.SZ', '688498.SH', '002698.SZ', '300792.SZ', '603127.SH', '688248.SH', '301095.SZ', '300024.SZ', '688409.SH', '688270.SH', '688368.SH', '300468.SZ', '688122.SH', '300678.SZ', '300510.SZ', '301069.SZ', '688536.SH', '688035.SH', '300725.SZ', '688697.SH', '300317.SZ', '688207.SH', '300183.SZ', '300101.SZ', '002153.SZ', '688259.SH', '600383.SH', '300768.SZ', '688489.SH', '300604.SZ', '688348.SH', '688161.SH', '301078.SZ', '300260.SZ', '600763.SH', '688596.SH', '688111.SH', '300459.SZ', '300896.SZ', '688206.SH', '688048.SH', '300655.SZ', '300113.SZ', '300850.SZ', '688621.SH', '688258.SH', '300497.SZ', '688486.SH', '300595.SZ', '301319.SZ', '603927.SH', '002530.SZ', '300341.SZ', '301165.SZ', '300474.SZ', '688116.SH', '300892.SZ', '000799.SZ', '002446.SZ', '300236.SZ', '603728.SH', '300456.SZ', '300451.SZ']"
2024-10-14,2024-10-11,2024-10-21,0.07180029117667833,100,0.8,"['002338.SZ', '000815.SZ', '301171.SZ', '300503.SZ', '300155.SZ', '002670.SZ', '002829.SZ', '300076.SZ', '002428.SZ', '301021.SZ', '300418.SZ', '300688.SZ', '300299.SZ', '688380.SH', '300359.SZ', '300303.SZ', '603108.SH', '300943.SZ', '300612.SZ', '300024.SZ', '300449.SZ', '003005.SZ', '688123.SH', '300817.SZ', '300566.SZ', '301086.SZ', '002881.SZ', '300222.SZ', '300081.SZ', '300456.SZ', '688095.SH', '300775.SZ', '301179.SZ', '300510.SZ', '600830.SH', '301117.SZ', '688484.SH', '688381.SH', '688697.SH', '300590.SZ', '300604.SZ', '301312.SZ', '002602.SZ', '300766.SZ', '300113.SZ', '002553.SZ', '300235.SZ', '300088.SZ', '300236.SZ', '000868.SZ', '688322.SH', '600562.SH', '688332.SH', '300123.SZ', '300223.SZ', '002530.SZ', '002771.SZ', '300582.SZ', '688147.SH', '688248.SH', '688400.SH', '002315.SZ', '002903.SZ', '002819.SZ', '002681.SZ', '688247.SH', '688508.SH', '002439.SZ', '688122.SH', '300276.SZ', '001319.SZ', '000636.SZ', '002689.SZ', '300762.SZ', '605398.SH', '301091.SZ', '300581.SZ', '688049.SH', '300007.SZ', '300634.SZ', '600501.SH', '002657.SZ', '688596.SH', '600556.SH', '301085.SZ', '300537.SZ', '688692.SH', '300504.SZ', '603232.SH', '300684.SZ', '603189.SH', '688017.SH', '300807.SZ', '000555.SZ', '603051.SH', '002232.SZ', '300162.SZ', '002063.SZ', '300250.SZ', '688006.SH']"
2024-10-21,2024-10-18,2024-10-28,0.028209421890369405,100,0.76,"['300589.SZ', '300985.SZ', '688248.SH', '688523.SH', '688568.SH', '688630.SH', '603273.SH', '688593.SH', '688376.SH', '688361.SH', '300449.SZ', '301046.SZ', '688209.SH', '688234.SH', '300088.SZ', '688582.SH', '688352.SH', '688049.SH', '688653.SH', '603629.SH', '000503.SZ', '688603.SH', '688258.SH', '688108.SH', '301182.SZ', '688777.SH', '688766.SH', '688252.SH', '603912.SH', '002338.SZ', '688486.SH', '300579.SZ', '688385.SH', '301153.SZ', '300062.SZ', '002428.SZ', '301171.SZ', '688702.SH', '300797.SZ', '301308.SZ', '603206.SH', '300129.SZ', '688179.SH', '688697.SH', '300604.SZ', '300007.SZ', '300525.SZ', '688270.SH', '688213.SH', '300762.SZ', '300162.SZ', '300996.SZ', '301297.SZ', '300353.SZ', '688489.SH', '688123.SH', '688698.SH', '688418.SH', '301069.SZ', '300581.SZ', '300605.SZ', '688232.SH', '002272.SZ', '688409.SH', '688305.SH', '600830.SH', '300712.SZ', '688633.SH', '002881.SZ', '688072.SH', '300620.SZ', '688591.SH', '300881.SZ', '688439.SH', '600345.SH', '300516.SZ', '301085.SZ', '688484.SH', '300075.SZ', '603138.SH', '300634.SZ', '301155.SZ', '301078.SZ', '688408.SH', '688037.SH', '300225.SZ', '300953.SZ', '600038.SH', '003005.SZ', '002929.SZ', '688478.SH', '300447.SZ', '301117.SZ', '688322.SH', '688692.SH', '688332.SH', '688562.SH', '688311.SH', '688279.SH', '301151.SZ']"
2024-10-28,2024-10-25,2024-11-04,-0.01485210823978601,100,0.96,"['300454.SZ', '002405.SZ', '688023.SH', '300072.SZ', '688321.SH', '300369.SZ', '301217.SZ', '688339.SH', '300188.SZ', '002268.SZ', '600624.SH', '300659.SZ', '002368.SZ', '688326.SH', '688058.SH', '600343.SH', '300608.SZ', '688561.SH', '601908.SH', '300118.SZ', '000561.SZ', '688521.SH', '000016.SZ', '300533.SZ', '300616.SZ', '688567.SH', '300745.SZ', '301396.SZ', '002413.SZ', '301123.SZ', '688167.SH', '601606.SH', '002383.SZ', '300379.SZ', '300393.SZ', '603466.SH', '688707.SH', '600732.SH', '300271.SZ', '002339.SZ', '300080.SZ', '000692.SZ', '688003.SH', '688066.SH', '688225.SH', '300365.SZ', '300036.SZ', '688660.SH', '688277.SH', '300370.SZ', '688259.SH', '688147.SH', '688509.SH', '002439.SZ', '300168.SZ', '603636.SH', '600446.SH', '300556.SZ', '000066.SZ', '002279.SZ', '300579.SZ', '300081.SZ', '002298.SZ', '688559.SH', '301150.SZ', '603021.SH', '301311.SZ', '688262.SH', '688206.SH', '002129.SZ', '688365.SH', '300479.SZ', '688017.SH', '002672.SZ', '688499.SH', '301313.SZ', '300523.SZ', '300098.SZ', '000547.SZ', '300291.SZ', '603666.SH', '300887.SZ', '300353.SZ', '688207.SH', '300889.SZ', '000555.SZ', '688221.SH', '600604.SH', '603068.SH', '688562.SH', '300352.SZ', '688536.SH', '300091.SZ', '301112.SZ', '300323.SZ', '002453.SZ', '300619.SZ', '603127.SH', '300589.SZ', '002044.SZ']"
2024-11-04,2024-11-01,2024-11-11,0.17439129514747456,100,0.67,"['300454.SZ', '688559.SH', '688486.SH', '688147.SH', '002047.SZ', '603256.SH', '300197.SZ', '002713.SZ', '688232.SH', '688206.SH', '603322.SH', '000561.SZ', '300523.SZ', '688351.SH', '688037.SH', '300465.SZ', '300581.SZ', '002654.SZ', '688321.SH', '300393.SZ', '688222.SH', '601606.SH', '688246.SH', '688306.SH', '300369.SZ', '688141.SH', '688262.SH', '688035.SH', '688562.SH', '301333.SZ', '600343.SH', '300317.SZ', '600624.SH', '301153.SZ', '300266.SZ', '603196.SH', '600604.SH', '603021.SH', '002268.SZ', '300123.SZ', '600696.SH', '300188.SZ', '002248.SZ', '301511.SZ', '603127.SH', '300027.SZ', '300091.SZ', '301396.SZ', '688322.SH', '300203.SZ', '300531.SZ', '688382.SH', '688385.SH', '688225.SH', '688209.SH', '688292.SH', '300324.SZ', '000008.SZ', '688058.SH', '688567.SH', '688258.SH', '300093.SZ', '688072.SH', '603927.SH', '688230.SH', '300036.SZ', '300497.SZ', '688002.SH', '688114.SH', '002453.SZ', '688484.SH', '688621.SH', '603906.SH', '000504.SZ', '300499.SZ', '688270.SH', '000555.SZ', '301302.SZ', '002819.SZ', '688110.SH', '300363.SZ', '002368.SZ', '002672.SZ', '000839.SZ', '688521.SH', '603383.SH', '688627.SH', '300222.SZ', '688680.SH', '300426.SZ', '002387.SZ', '688066.SH', '600636.SH', '688033.SH', '600481.SH', '688207.SH', '600990.SH', '301150.SZ', '688261.SH', '688489.SH']"
2024-11-11,2024-11-08,2024-11-18,-0.132027038628143,100,0.63,"['688400.SH', '688232.SH', '688297.SH', '301153.SZ', '002368.SZ', '000555.SZ', '002338.SZ', '600797.SH', '600990.SH', '603712.SH', '688337.SH', '000561.SZ', '688562.SH', '002373.SZ', '300352.SZ', '688246.SH', '300775.SZ', '000519.SZ', '300579.SZ', '688209.SH', '688222.SH', '600658.SH', '300382.SZ', '688200.SH', '688489.SH', '688141.SH', '688261.SH', '300087.SZ', '002366.SZ', '300454.SZ', '688321.SH', '000547.SZ', '002176.SZ', '603127.SH', '688484.SH', '688439.SH', '688035.SH', '300324.SZ', '603000.SH', '600880.SH', '688486.SH', '688303.SH', '688295.SH', '002933.SZ', '688001.SH', '300667.SZ', '603322.SH', '688037.SH', '002389.SZ', '300036.SZ', '688322.SH', '600100.SH', '688385.SH', '600756.SH', '600343.SH', '688561.SH', '688085.SH', '002421.SZ', '688375.SH', '600641.SH', '688125.SH', '688002.SH', '300261.SZ', '688147.SH', '600416.SH', '688088.SH', '603068.SH', '688553.SH', '688072.SH', '300080.SZ', '300363.SZ', '300213.SZ', '688120.SH', '688005.SH', '688091.SH', '600895.SH', '688083.SH', '688003.SH', '688390.SH', '688559.SH', '688376.SH', '688498.SH', '688019.SH', '603256.SH', '688262.SH', '300250.SZ', '002642.SZ', '002243.SZ', '300940.SZ', '002912.SZ', '300093.SZ', '688225.SH', '300159.SZ', '600624.SH', '300075.SZ', '002935.SZ', '002122.SZ', '688139.SH', '688114.SH', '300525.SZ']"
2024-11-18,2024-11-15,2024-11-25,0.03047761252764135,100,0.93,"['000011.SZ', '600658.SH', '603900.SH', '002302.SZ', '600490.SH', '603458.SH', '600748.SH', '600128.SH', '000059.SZ', '603126.SH', '000555.SZ', '301115.SZ', '601388.SH', '600740.SH', '300057.SZ', '600501.SH', '601718.SH', '000570.SZ', '000948.SZ', '603381.SH', '600657.SH', '000505.SZ', '605158.SH', '001298.SZ', '300732.SZ', '603118.SH', '002339.SZ', '600889.SH', '000925.SZ', '000949.SZ', '002373.SZ', '300737.SZ', '002692.SZ', '300082.SZ', '000898.SZ', '301151.SZ', '600716.SH', '600848.SH', '601996.SH', '000778.SZ', '600207.SH', '002382.SZ', '300616.SZ', '688428.SH', '000619.SZ', '600830.SH', '000863.SZ', '600685.SH', '600782.SH', '002022.SZ', '002672.SZ', '600510.SH', '600231.SH', '603839.SH', '000561.SZ', '600391.SH', '600648.SH', '600271.SH', '688184.SH', '300639.SZ', '301150.SZ', '600960.SH', '002582.SZ', '300118.SZ', '002929.SZ', '002246.SZ', '300715.SZ', '600038.SH', '600728.SH', '000665.SZ', '600639.SH', '600604.SH', '002562.SZ', '002554.SZ', '002110.SZ', '000519.SZ', '600719.SH', '002933.SZ', '600339.SH', '601015.SH', '002471.SZ', '000635.SZ', '002181.SZ', '000421.SZ', '600335.SH', '301090.SZ', '300353.SZ', '600756.SH', '600058.SH', '300345.SZ', '600967.SH', '601005.SH', '000903.SZ', '600076.SH', '600503.SH', '600307.SH', '600569.SH', '002771.SZ', '000717.SZ', '002051.SZ']"
2024-11-25,2024-11-22,2024-12-02,0.0536466955876338,100,0.97,"['300665.SZ', '002696.SZ', '300329.SZ', '300605.SZ', '002339.SZ', '300749.SZ', '000856.SZ', '300591.SZ', '300889.SZ', '301040.SZ', '300479.SZ', '688118.SH', '600847.SH', '605081.SH', '688081.SH', '600107.SH', '603226.SH', '002963.SZ', '002856.SZ', '603956.SH', '688004.SH', '300478.SZ', '300086.SZ', '000510.SZ', '688058.SH', '000668.SZ', '600319.SH', '002629.SZ', '002295.SZ', '600156.SH', '603803.SH', '688229.SH', '300597.SZ', '300810.SZ', '002830.SZ', '300594.SZ', '002760.SZ', '688701.SH', '000663.SZ', '301115.SZ', '600753.SH', '603810.SH', '600802.SH', '002494.SZ', '688175.SH', '603709.SH', '002205.SZ', '300084.SZ', '603616.SH', '300410.SZ', '605303.SH', '688096.SH', '300513.SZ', '688011.SH', '002689.SZ', '000545.SZ', '300929.SZ', '688030.SH', '600358.SH', '000955.SZ', '300935.SZ', '603356.SH', '002848.SZ', '300317.SZ', '002397.SZ', '688509.SH', '002012.SZ', '002813.SZ', '603789.SH', '300211.SZ', '688296.SH', '002719.SZ', '002718.SZ', '000635.SZ', '300778.SZ', '603042.SH', '605122.SH', '603700.SH', '301273.SZ', '300556.SZ', '300730.SZ', '000004.SZ', '688335.SH', '605178.SH', '688251.SH', '002279.SZ', '688215.SH', '600192.SH', '002883.SZ', '301137.SZ', '300753.SZ', '688272.SH', '000590.SZ', '600539.SH', '688638.SH', '301235.SZ', '688051.SH', '002207.SZ', '002686.SZ', '600355.SH']"
