scenario,capital,participation_limit,year,weeks,annual_return,annual_cost_arithmetic,avg_fill_ratio,total_unfilled_trade_weight
p_l10_s10_b2_e1_n120_tc50_buf4,300000000,0.2,2022,50,0.1088587490115287,0.07488207660896383,0.9733548777601014,1.3563879888444244
p_l10_s10_b2_e1_n120_tc50_buf4,300000000,0.2,2023,50,-0.0011364329826435426,0.07683367928181574,0.9816098883932457,0.9189001837573365
p_l10_s10_b2_e1_n120_tc50_buf4,300000000,0.2,2024,52,0.027751277540261743,0.0748776541424989,0.9295380240865307,3.831403450774794
p_l10_s10_b2_e1_n120_tc50_buf4,300000000,0.2,2025,51,0.5361689334387885,0.06719393309951323,0.8991950820107474,5.381567349861588
p_l10_s10_b2_e1_n120_tc50_buf4,500000000,0.05,2020,46,0.18669101809711774,0.05450344835814942,0.7704378152207079,11.695614724280958
p_l10_s10_b2_e1_n120_tc50_buf4,500000000,0.05,2021,52,0.3136883521084801,0.05795438756303964,0.7468120946000902,14.445399253067386
p_l10_s10_b2_e1_n120_tc50_buf4,500000000,0.05,2022,50,0.11911768392572664,0.05835396122784365,0.7327774982661484,14.74126578198074
p_l10_s10_b2_e1_n120_tc50_buf4,500000000,0.05,2023,50,-0.00441137595374963,0.054798979955631634,0.6737966328736243,18.2917535260576
p_l10_s10_b2_e1_n120_tc50_buf4,500000000,0.05,2024,52,0.030894119262982578,0.0588287960361157,0.7189275571253168,16.54092747013629
p_l10_s10_b2_e1_n120_tc50_buf4,500000000,0.05,2025,51,0.4899793480829142,0.06213897833787408,0.7806496271076999,12.622023054013475
p_l10_s10_b2_e1_n120_tc50_buf4,500000000,0.1,2020,46,0.20227377053161377,0.06453701768751845,0.8892481058233767,5.401314257209674
p_l10_s10_b2_e1_n120_tc50_buf4,500000000,0.1,2021,52,0.35023841771888753,0.06998410439670567,0.8587905092606305,7.8709555330747
p_l10_s10_b2_e1_n120_tc50_buf4,500000000,0.1,2022,50,0.12054807020264802,0.07174283380068862,0.8774362691201334,6.455570238393303
p_l10_s10_b2_e1_n120_tc50_buf4,500000000,0.1,2023,50,-0.004566260049340465,0.07054624714368288,0.8439755717962819,8.25536825139823
p_l10_s10_b2_e1_n120_tc50_buf4,500000000,0.1,2024,52,0.0345208300132398,0.07171198428818498,0.8432737373884662,8.994626066932302
p_l10_s10_b2_e1_n120_tc50_buf4,500000000,0.1,2025,51,0.5230105136268168,0.06999918676535148,0.8706688105042575,7.049264996387695
p_l10_s10_b2_e1_n120_tc50_buf4,500000000,0.2,2020,46,0.19969984110574845,0.07028909773216781,0.9561077251735282,2.0596057495518734
p_l10_s10_b2_e1_n120_tc50_buf4,500000000,0.2,2021,52,0.3686668447049466,0.07907951525216775,0.9334788636435774,3.604339647457328
p_l10_s10_b2_e1_n120_tc50_buf4,500000000,0.2,2022,50,0.10379193748643845,0.07986005447984,0.9548860616000395,2.3095968067295463
p_l10_s10_b2_e1_n120_tc50_buf4,500000000,0.2,2023,50,-0.010575908358688824,0.08182587465728927,0.9553235181047687,2.260380266178789
p_l10_s10_b2_e1_n120_tc50_buf4,500000000,0.2,2024,52,0.02471078576803576,0.07964904221571005,0.9107720805659972,4.928242878644359
p_l10_s10_b2_e1_n120_tc50_buf4,500000000,0.2,2025,51,0.5271599854984774,0.07247155965803918,0.896995452967835,5.508749730105709
p_l10_s10_b2_e1_n80_tc50_buf4,100000000,0.05,2020,46,0.2171204695002651,0.05810090796226562,0.9424821876377062,2.7447715797897407
p_l10_s10_b2_e1_n80_tc50_buf4,100000000,0.05,2021,52,0.37920326098585244,0.06472906540143256,0.9199768553712881,4.370185509917144
p_l10_s10_b2_e1_n80_tc50_buf4,100000000,0.05,2022,50,0.19011704288130837,0.06533180418622875,0.9472563028452382,2.715027014558808
p_l10_s10_b2_e1_n80_tc50_buf4,100000000,0.05,2023,50,0.015139766597159321,0.06586237311550937,0.9416202857945083,2.982492975295216
p_l10_s10_b2_e1_n80_tc50_buf4,100000000,0.05,2024,52,0.02875979762340597,0.06485051992965829,0.9062978234010196,5.095497317705858
p_l10_s10_b2_e1_n80_tc50_buf4,100000000,0.05,2025,51,0.5668735996198422,0.061320734673538116,0.8928853813746926,5.74564375834603
p_l10_s10_b2_e1_n80_tc50_buf4,100000000,0.1,2020,46,0.2101685464896259,0.05997923274123572,0.9704311968567458,1.3937440960807501
p_l10_s10_b2_e1_n80_tc50_buf4,100000000,0.1,2021,52,0.3822526693145496,0.06926751597927999,0.9689200542982844,1.6505736380510965
p_l10_s10_b2_e1_n80_tc50_buf4,100000000,0.1,2022,50,0.18546120035125946,0.06829399637353935,0.9823834305191894,0.8979418154561281
p_l10_s10_b2_e1_n80_tc50_buf4,100000000,0.1,2023,50,0.017696652295945414,0.06985556057031597,0.9885970055390445,0.5776115108483225
