scenario,capital,participation_limit,year,weeks,annual_return,annual_cost_arithmetic,avg_fill_ratio,total_unfilled_trade_weight
p_l20_s3_b3_e1_n120_tc50_buf4,300000000,0.05,2025,51,0.7450087917062476,0.06431910759839878,0.8506261734920333,8.25086309629901
p_l20_s3_b3_e1_n120_tc50_buf4,300000000,0.1,2023,50,0.07936501087657533,0.07381747757121221,0.9432034349356182,2.9299120179154317
p_l20_s3_b3_e1_n120_tc50_buf4,300000000,0.1,2024,52,0.05993878903007932,0.07142439653028806,0.9055918960504428,5.241592016425468
p_l20_s3_b3_e1_n120_tc50_buf4,300000000,0.1,2025,51,0.7356917791500117,0.06747996480532754,0.8934599831239564,5.722769655229972
p_l20_s3_b3_e1_n120_tc50_buf4,300000000,0.2,2023,50,0.09117014104002519,0.07832202471999074,0.9874162727952548,0.6372712762926759
p_l20_s3_b3_e1_n120_tc50_buf4,300000000,0.2,2024,52,0.0544985316495632,0.07513377915517039,0.9379787925441513,3.383809030986062
p_l20_s3_b3_e1_n120_tc50_buf4,300000000,0.2,2025,51,0.7016052478000738,0.06784565197577189,0.8980514068697736,5.4461445276255755
p_l20_s3_b3_e1_n120_tc50_buf4,500000000,0.05,2023,50,0.02856072940734289,0.05540297381001022,0.6857350283247174,17.49999070828057
p_l20_s3_b3_e1_n120_tc50_buf4,500000000,0.05,2024,52,0.06200700418400973,0.058566445694951126,0.7142674592694966,16.85985633566002
p_l20_s3_b3_e1_n120_tc50_buf4,500000000,0.05,2025,51,0.6909990881183545,0.062185430868692375,0.7703626087866488,13.18376051666577
p_l20_s3_b3_e1_n120_tc50_buf4,500000000,0.1,2023,50,0.055238379666195714,0.0719150632261285,0.8566568019470722,7.599345869620678
p_l20_s3_b3_e1_n120_tc50_buf4,500000000,0.1,2024,52,0.06633297959065199,0.07154180015729578,0.8485249697805641,8.626436513178911
p_l20_s3_b3_e1_n120_tc50_buf4,500000000,0.1,2025,51,0.738677851715658,0.0709443441848158,0.8690962674628192,7.148353431504184
p_l20_s3_b3_e1_n120_tc50_buf4,500000000,0.2,2023,50,0.0755618607515276,0.08339802871702226,0.9616835957507882,1.9634782520311742
p_l20_s3_b3_e1_n120_tc50_buf4,500000000,0.2,2024,52,0.050179418916333596,0.07970090427173307,0.9184686406597861,4.492155013855685
p_l20_s3_b3_e1_n120_tc50_buf4,500000000,0.2,2025,51,0.7193064875198907,0.07334831591568935,0.8960219175608973,5.57004400856702
p_l20_s5_b2_e1_n100_tc50_buf4,100000000,0.05,2023,50,0.05985703271142895,0.06598214947386234,0.9599345985333837,2.0593305724291344
p_l20_s5_b2_e1_n100_tc50_buf4,100000000,0.05,2024,52,0.06228730102652369,0.06392569377403662,0.9212271447235192,4.2589549405146405
p_l20_s5_b2_e1_n100_tc50_buf4,100000000,0.05,2025,51,0.6574935575392891,0.06161049134362365,0.9176163922034405,4.374703755931039
p_l20_s5_b2_e1_n100_tc50_buf4,100000000,0.1,2023,50,0.06162218605061165,0.06822037571733051,0.9893287924765779,0.5396841728293423
p_l20_s5_b2_e1_n100_tc50_buf4,100000000,0.1,2024,52,0.05900243136799466,0.0658562304022991,0.9432576680524816,3.0125114165434344
p_l20_s5_b2_e1_n100_tc50_buf4,100000000,0.1,2025,51,0.6492472094821264,0.0617706875762018,0.919535329345651,4.267609468259418
p_l20_s5_b2_e1_n100_tc50_buf4,100000000,0.2,2023,50,0.06182684002895855,0.06841884408514985,0.9918653552427554,0.4106239282683396
p_l20_s5_b2_e1_n100_tc50_buf4,100000000,0.2,2024,52,0.05883178363458841,0.06631779898949516,0.9477499396339095,2.767339623622669
p_l20_s5_b2_e1_n100_tc50_buf4,100000000,0.2,2025,51,0.6491199113991153,0.0617734201237028,0.9195158556778308,4.268664697907661
p_l20_s5_b2_e1_n100_tc50_buf4,300000000,0.05,2023,50,0.04010178252008001,0.060174465667574346,0.7651353437183931,12.90965974005001
p_l20_s5_b2_e1_n100_tc50_buf4,300000000,0.05,2024,52,0.027206035981700794,0.061925758189779447,0.787449996382757,12.421602871148389
p_l20_s5_b2_e1_n100_tc50_buf4,300000000,0.05,2025,51,0.6424428474266788,0.06455884503208215,0.8448255030637989,8.59058214678881
p_l20_s5_b2_e1_n100_tc50_buf4,300000000,0.1,2023,50,0.043353130251915006,0.07332743896067238,0.9088812356150975,4.777072926595777
p_l20_s5_b2_e1_n100_tc50_buf4,300000000,0.1,2024,52,0.04736110382258252,0.07132546136051057,0.8885906330775362,6.190452717454721
p_l20_s5_b2_e1_n100_tc50_buf4,300000000,0.1,2025,51,0.668595263314925,0.06987729315682754,0.9055613721238706,5.0498342505845315
p_l20_s5_b2_e1_n100_tc50_buf4,300000000,0.2,2023,50,0.04691772856010834,0.08032551665550904,0.9788461963128817,1.0769121428272443
p_l20_s5_b2_e1_n100_tc50_buf4,300000000,0.2,2024,52,0.04834107387455466,0.0763098929956844,0.9338812417255528,3.53528147489902
p_l20_s5_b2_e1_n100_tc50_buf4,300000000,0.2,2025,51,0.6359746300360125,0.071067673505116,0.9192754444817324,4.281990152184169
p_l20_s5_b2_e1_n100_tc50_buf4,500000000,0.05,2023,50,0.03240165476747281,0.05197602580726864,0.6302515870084268,20.952436485376886
p_l20_s5_b2_e1_n100_tc50_buf4,500000000,0.05,2024,52,0.0032313706506410522,0.0567679914655363,0.682088536874674,19.005796073830002
p_l20_s5_b2_e1_n100_tc50_buf4,500000000,0.05,2025,51,0.5888785381042723,0.06082228924525603,0.7504592377432501,14.333253936173532
p_l20_s5_b2_e1_n100_tc50_buf4,500000000,0.1,2023,50,0.03390950129470238,0.06996045811819084,0.8079676481732244,10.402364320510774
p_l20_s5_b2_e1_n100_tc50_buf4,500000000,0.1,2024,52,0.026617039964401235,0.07048494381860287,0.8195433547880817,10.425838435663731
p_l20_s5_b2_e1_n100_tc50_buf4,500000000,0.1,2025,51,0.6483108733186136,0.07218624055445716,0.8683918543817805,7.2026016560309065
p_l20_s5_b2_e1_n100_tc50_buf4,500000000,0.2,2023,50,0.037366996676170716,0.08401309852907513,0.9360828702035391,3.319000741421738
p_l20_s5_b2_e1_n100_tc50_buf4,500000000,0.2,2024,52,0.04263730170662705,0.08025014974438535,0.9054048882581889,5.186261848656576
p_l20_s5_b2_e1_n100_tc50_buf4,500000000,0.2,2025,51,0.6426351068363534,0.07677483465601963,0.9127048480703202,4.64827743592404
p_l20_s5_b2_e1_n120_tc50_buf4,100000000,0.05,2023,50,0.04610064631506061,0.06543079331065574,0.974482265292438,1.30107292256852
p_l20_s5_b2_e1_n120_tc50_buf4,100000000,0.05,2024,52,0.03963405475442472,0.06340020629690815,0.931769821546683,3.65840012384444
p_l20_s5_b2_e1_n120_tc50_buf4,100000000,0.05,2025,51,0.6916167996264313,0.06059844696450415,0.9192589922947232,4.291703734533847
p_l20_s5_b2_e1_n120_tc50_buf4,100000000,0.1,2023,50,0.047839218560365326,0.06666210647735592,0.9914158683777141,0.4335824640558442
p_l20_s5_b2_e1_n120_tc50_buf4,100000000,0.1,2024,52,0.03846602360731155,0.06472680598256929,0.946824998511908,2.8217945783913487
