scenario,cost_bps,year,weeks,annual_return,net_annual_return,avg_turnover,win_rate
tc20_buf1p5,20,2025,51,0.6928977365560216,0.6587057283640521,0.19999999999999996,0.7254901960784313
tc20_buf1p5,50,2020,46,0.23089501673013957,0.1767060425468756,0.1956521739130434,0.5652173913043478
tc20_buf1p5,50,2021,52,0.30631459540388306,0.24008989032720884,0.19999999999999993,0.6538461538461539
tc20_buf1p5,50,2022,50,0.0804772093196724,0.027756002643493982,0.19999999999999996,0.56
tc20_buf1p5,50,2023,50,0.14998803056624355,0.0938750870338303,0.19999999999999996,0.48
tc20_buf1p5,50,2024,52,0.01656155833700068,-0.03497387549342135,0.19999999999999993,0.5192307692307693
tc20_buf1p5,50,2025,51,0.6928977365560216,0.6086835611191275,0.19999999999999996,0.7058823529411765
tc20_buf1p5,100,2020,46,0.23089501673013957,0.12485196515476416,0.1956521739130434,0.5217391304347826
tc20_buf1p5,100,2021,52,0.30631459540388306,0.17716116514577007,0.19999999999999993,0.5769230769230769
tc20_buf1p5,100,2022,50,0.0804772093196724,-0.02244168294214688,0.19999999999999996,0.56
tc20_buf1p5,100,2023,50,0.14998803056624355,0.040448011397537176,0.19999999999999996,0.44
tc20_buf1p5,100,2024,52,0.01656155833700068,-0.08394440920687596,0.19999999999999993,0.5192307692307693
tc20_buf1p5,100,2025,51,0.6928977365560216,0.5285805526745839,0.19999999999999996,0.6666666666666666
tc20_buf2,0,2020,46,0.252967848575383,0.252967848575383,0.1956521739130434,0.5434782608695652
tc20_buf2,0,2021,52,0.3685786168617933,0.3685786168617933,0.19999999999999993,0.6346153846153846
tc20_buf2,0,2022,50,0.13580839954102597,0.13580839954102597,0.19999999999999996,0.58
tc20_buf2,0,2023,50,0.14372933507529528,0.14372933507529528,0.19999999999999996,0.46
tc20_buf2,0,2024,52,0.028984869917419998,0.028984869917419998,0.19999999999999993,0.5192307692307693
tc20_buf2,0,2025,51,0.7032749717231321,0.7032749717231321,0.19999999999999996,0.7254901960784313
tc20_buf2,5,2020,46,0.252967848575383,0.24734187987753553,0.1956521739130434,0.5434782608695652
tc20_buf2,5,2021,52,0.3685786168617933,0.36148012519799977,0.19999999999999993,0.6153846153846154
tc20_buf2,5,2022,50,0.13580839954102597,0.1301432489605039,0.19999999999999996,0.58
tc20_buf2,5,2023,50,0.14372933507529528,0.1380246766934945,0.19999999999999996,0.46
tc20_buf2,5,2024,52,0.028984869917419998,0.023647770220489805,0.19999999999999993,0.5192307692307693
tc20_buf2,5,2025,51,0.7032749717231321,0.6946099506950594,0.19999999999999996,0.7058823529411765
tc20_buf2,10,2020,46,0.252967848575383,0.2417406135263076,0.1956521739130434,0.5434782608695652
tc20_buf2,10,2021,52,0.3685786168617933,0.3544177472832475,0.19999999999999993,0.6153846153846154
tc20_buf2,10,2022,50,0.13580839954102597,0.12450579248019022,0.19999999999999996,0.58
tc20_buf2,10,2023,50,0.14372933507529528,0.13234790554587028,0.19999999999999996,0.46
tc20_buf2,10,2024,52,0.028984869917419998,0.01833782314811616,0.19999999999999993,0.5192307692307693
tc20_buf2,10,2025,51,0.7032749717231321,0.6859881509492647,0.19999999999999996,0.7058823529411765
tc20_buf2,20,2020,46,0.252967848575383,0.23061176427648822,0.1956521739130434,0.5434782608695652
tc20_buf2,20,2021,52,0.3685786168617933,0.3404006130015358,0.19999999999999993,0.5961538461538461
tc20_buf2,20,2022,50,0.13580839954102597,0.11331343191025489,0.19999999999999996,0.58
tc20_buf2,20,2023,50,0.14372933507529528,0.12107749134770951,0.19999999999999996,0.46
tc20_buf2,20,2024,52,0.028984869917419998,0.007798845761083806,0.19999999999999993,0.5192307692307693
tc20_buf2,20,2025,51,0.7032749717231321,0.6688733711250887,0.19999999999999996,0.7058823529411765
tc20_buf2,50,2020,46,0.252967848575383,0.1978071391110785,0.1956521739130434,0.5434782608695652
tc20_buf2,50,2021,52,0.3685786168617933,0.2991973854227521,0.19999999999999993,0.5769230769230769
